snapshot_date,signal_price_date,baostock_code,symbol,stock_name,industry,close,target_snapshot_date_1m,forward_return_1m,turnover_stability_component,low_risk_component,long_momentum_component,value_component,short_reversal_component,fixed_equal_weight_score,fixed_equal_weight_rank,walk_forward_score,walk_forward_rank,model_ready,active_component_weight_sum,selection_status,selection_reason,target_weight,portfolio_position,industry_position_number,invested_weight
2024-07-31,2024-07-31,sh.600585,600585.SS,海螺水泥,C30非金属矿物制品业,22.3356420200,2024-08-31 00:00:00,-0.1344642118,0.9081277225,2.2993164657,0.4708369715,1.2026848057,-0.1444773493,1.6985808641,11,2.0311141719,4.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,4,1,0.0500000000
2024-07-31,2024-07-31,sz.002236,002236.SZ,大华股份,C39计算机、通信和其他电子设备制造业,13.9566600000,2024-08-31 00:00:00,-0.0853333333,1.2819000583,1.3476152144,-0.4017788799,2.4453146439,-0.7393117580,1.4107020632,25,1.9966779468,5.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,5,1,0.0500000000
2024-07-31,2024-07-31,sh.601877,601877.SS,正泰电器,C38电气机械和器材制造业,18.3735700800,2024-08-31 00:00:00,-0.0897302905,1.4593850818,1.7423003800,0.1787901616,1.2423275419,0.0237683951,1.6663351643,13,1.9953848329,6.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,6,1,0.0500000000
2024-07-31,2024-07-31,sh.600219,600219.SS,南山铝业,C32有色金属冶炼和压延加工业,3.1611251800,2024-08-31 00:00:00,0.0138121547,1.3299119486,1.0028733572,2.2991861067,0.8786214177,0.5041192400,2.1569723171,4,1.9914064627,7.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,7,1,0.0500000000
2024-07-31,2024-07-31,sz.000157,000157.SZ,中联重科,C35专用设备制造业,6.1569808800,2024-08-31 00:00:00,-0.0609212481,0.7853800567,0.7953303131,1.4884256714,2.0368019650,0.7424257648,2.0973171463,5,1.9841689439,8.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,8,1,0.0500000000
2024-07-31,2024-07-31,sh.600845,600845.SS,宝信软件,I65软件和信息技术服务业,31.0847152400,2024-08-31 00:00:00,-0.0889856876,1.7477998907,2.0312211232,0.1873697460,0.2211747663,0.8635630252,1.8114157965,8,1.9525743721,9.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,9,2,0.0500000000
2024-07-31,2024-07-31,sh.600089,600089.SS,特变电工,C38电气机械和器材制造业,13.0513143200,2024-08-31 00:00:00,-0.0679468242,0.7263211230,1.7405278322,0.6115745235,1.5045756892,0.0834163453,1.6734515244,12,1.8829817585,10.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,10,2,0.0500000000
2024-07-31,2024-07-31,sh.600332,600332.SS,白云山,C27医药制造业,27.4280985600,2024-08-31 00:00:00,-0.0167349727,0.2362613774,1.1979921922,0.7121142303,1.8846978120,1.3642830434,1.9348586524,6,1.7746383129,13.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,11,1,0.0500000000
2024-07-31,2024-07-31,sz.300919,300919.SZ,中伟股份,C39计算机、通信和其他电子设备制造业,28.9159338000,2024-08-31 00:00:00,-0.0318257956,2.1575369576,0.3330497151,-0.2021241562,1.7364089929,-0.1422886056,1.3923565659,28,1.7569119081,14.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,12,2,0.0500000000
2024-07-31,2024-07-31,sh.600050,600050.SS,中国联通,I63电信、广播电视和卫星传输服务,4.4207777000,2024-08-31 00:00:00,-0.0127659574,0.9699900086,1.2527210063,-0.5479430999,1.4522252627,0.9065019663,1.4464761182,24,1.6014737179,15.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,13,1,0.0500000000
2024-07-31,2024-07-31,sh.601211,601211.SS,国泰君安,J67资本市场服务,13.6973670200,2024-08-31 00:00:00,0.0264255911,0.6549197658,1.6067324904,0.1159438957,0.9916468601,0.8765882498,1.5226232591,18,1.5781300181,16.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,14,1,0.0500000000
2024-07-31,2024-07-31,sh.600999,600999.SS,招商证券,J67资本市场服务,14.0583859200,2024-08-31 00:00:00,-0.0168010753,0.7099017577,1.6935577540,0.3221865430,0.5522095253,1.2192057072,1.6127183799,15,1.5546673628,17.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,15,2,0.0500000000
2024-07-31,2024-07-31,sz.002841,002841.SZ,视源股份,C39计算机、通信和其他电子设备制造业,28.5784250800,2024-08-31 00:00:00,0.0588829071,2.3504137950,0.8113416099,-1.2622208329,1.2948420037,-0.8116284367,0.8544917387,55,1.5492139849,18.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,16,3,0.0500000000
2024-07-31,2024-07-31,sh.600018,600018.SS,上港集团,G55水上运输业,5.6367394000,2024-08-31 00:00:00,-0.0198675497,0.5628772279,2.0454965258,-0.7748164411,0.5155564053,0.5262486727,1.0311511184,44,1.2940229738,25.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,17,1,0.0500000000
2024-07-31,2024-07-31,sz.000776,000776.SZ,广发证券,J67资本市场服务,11.8570921600,2024-08-31 00:00:00,-0.0573248408,0.8213189434,1.1014100679,-0.3575050044,0.9573819868,0.7846977298,1.1860522154,35,1.2886710705,26.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,18,3,0.0500000000
2024-07-31,2024-07-31,sz.000651,000651.SZ,格力电器,C38电气机械和器材制造业,32.8949992800,2024-08-31 00:00:00,0.0506084164,-0.0499190863,1.6534558604,1.2587626305,1.0507347513,-1.6800723919,0.8007759398,62,1.2135956333,31.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,19,3,0.0500000000
2024-07-31,2024-07-31,sh.600362,600362.SS,江西铜业,C32有色金属冶炼和压延加工业,20.3174185500,2024-08-31 00:00:00,-0.0517482517,0.9090619151,-0.0166299372,1.8773459084,0.6695316241,0.4804896404,1.4057029095,26,1.1564581845,34.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,20,2,0.0500000000
2024-08-31,2024-08-30,sz.000157,000157.SZ,中联重科,C35专用设备制造业,5.7818899200,2024-09-30 00:00:00,0.1993670886,1.4712534354,1.6258728978,1.0476244581,2.0534612050,1.0456477977,2.8328005328,1,2.6942495151,1.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,1,1,0.0500000000
2024-08-31,2024-08-30,sh.601877,601877.SS,正泰电器,C38电气机械和器材制造业,16.7249043000,2024-09-30 00:00:00,0.2957264957,1.6552179131,1.9305824691,0.1846929859,1.3875046574,0.9207941555,2.3771865026,2,2.4544303147,2.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,2,1,0.0500000000
2024-08-31,2024-08-30,sh.600089,600089.SS,特变电工,C38电气机械和器材制造业,12.1645189600,2024-09-30 00:00:00,0.1600633914,1.3806833720,1.5383106892,0.6545450264,1.3668614932,0.6495537517,2.1860204452,4,2.1921981749,3.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,3,2,0.0500000000
2024-08-31,2024-08-30,sh.600406,600406.SS,国电南瑞,I65软件和信息技术服务业,23.3971984600,2024-09-30 00:00:00,0.1238830219,0.7086371401,2.4239038042,0.8212080813,1.4149996786,-0.8812289581,1.7548998309,14,2.1509159635,4.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,4,1,0.0500000000
2024-08-31,2024-08-30,sh.600332,600332.SS,白云山,C27医药制造业,26.9690900800,2024-09-30 00:00:00,0.0649531087,1.0443033220,1.4155685603,0.4344021334,1.8630064253,0.7401909591,2.1498538562,6,2.1292914240,5.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,5,1,0.0500000000
2024-08-31,2024-08-30,sh.600104,600104.SS,上汽集团,C36汽车制造业,12.1939262400,2024-09-30 00:00:00,0.1648089172,0.4755096610,1.4464087779,0.0559455496,2.1061167563,1.4759353306,2.1742736150,5,1.9875892758,6.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,6,1,0.0500000000
2024-08-31,2024-08-30,sh.600219,600219.SS,南山铝业,C32有色金属冶炼和压延加工业,3.2047871300,2024-09-30 00:00:00,0.1934604905,1.2898563016,0.8061560524,1.8625205545,0.7638464592,1.2146415712,2.3217451135,3,1.9086324782,7.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,7,1,0.0500000000
2024-08-31,2024-08-30,sz.000651,000651.SZ,格力电器,C38电气机械和器材制造业,34.5597631000,2024-09-30 00:00:00,0.2075566751,0.0700567781,2.1100311396,1.2795249899,1.0248043228,0.9552828174,2.1272616577,7,1.9054271020,8.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,8,3,0.0500000000
2024-08-31,2024-08-30,sz.002236,002236.SZ,大华股份,C39计算机、通信和其他电子设备制造业,12.7656916800,2024-09-30 00:00:00,0.2716048270,0.9022607709,1.2736472386,-0.5277993255,2.6150938779,-0.6355164837,1.4186512919,22,1.8715479919,9.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,9,1,0.0500000000
2024-08-31,2024-08-30,sz.300919,300919.SZ,中伟股份,C39计算机、通信和其他电子设备制造业,27.9956612000,2024-09-30 00:00:00,0.3896193772,1.8064076223,1.1455860740,-0.7910936941,1.7403950560,-0.7568629938,1.2296688617,33,1.8158801698,10.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,10,2,0.0500000000
2024-08-31,2024-08-30,sz.300413,300413.SZ,芒果超媒,I64互联网和相关服务,18.8258963200,2024-09-30 00:00:00,0.3595041322,1.7575273017,1.0698675166,0.1617832093,0.6941601839,0.5304919672,1.6478701569,16,1.7456268691,11.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,11,1,0.0500000000
2024-08-31,2024-08-30,sz.002252,002252.SZ,上海莱士,C27医药制造业,7.0319846700,2024-09-30 00:00:00,0.1077931716,0.9416481015,1.2082476688,0.9568247389,0.7361272936,1.3547524858,2.0325855671,8,1.7428763917,12.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,12,2,0.0500000000
2024-08-31,2024-08-30,sh.601360,601360.SS,三六零,I64互联网和相关服务,6.8001010000,2024-09-30 00:00:00,0.2585714286,2.0197814281,0.6551960701,-0.1163337932,0.7600253555,1.0732050790,1.7174964392,15,1.7042308456,13.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,13,2,0.0500000000
2024-08-31,2024-08-30,sh.600585,600585.SS,海螺水泥,C30非金属矿物制品业,19.3322975200,2024-09-30 00:00:00,0.2495219885,0.7268075562,1.1710572878,0.3482185618,1.2317689148,1.2943455109,1.8662267001,11,1.6689942741,14.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,14,1,0.0500000000
2024-08-31,2024-08-30,sh.600845,600845.SS,宝信软件,I65软件和信息技术服务业,28.3186204800,2024-09-30 00:00:00,0.1267076503,1.3440565424,1.4058342731,-0.0438621058,0.3511662163,0.8374537585,1.5230503050,21,1.5769059436,15.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,15,2,0.0500000000
2024-08-31,2024-08-30,sh.600362,600362.SS,江西铜业,C32有色金属冶炼和压延加工业,19.2660276600,2024-09-30 00:00:00,0.2000983284,0.8653256603,0.7405940796,1.5776688837,0.6230133969,0.8255392026,1.8114558396,12,1.4992634788,19.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,16,2,0.0500000000
2024-08-31,2024-08-30,sh.600018,600018.SS,上港集团,G55水上运输业,5.5247512000,2024-09-30 00:00:00,0.0979729730,0.3061591581,2.0040762729,-0.4463749626,0.5938122419,0.9251328882,1.3228877662,25,1.3952576570,22.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,17,1,0.0500000000
2024-08-31,2024-08-30,sh.600999,600999.SS,招商证券,J67资本市场服务,13.8221899200,2024-09-30 00:00:00,0.3375990481,0.4324675937,1.0814753605,0.5980674863,0.5555716243,1.3705830921,1.5791741880,18,1.2879467854,27.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,18,1,0.0500000000
2024-08-31,2024-08-30,sh.600050,600050.SS,中国联通,I63电信、广播电视和卫星传输服务,4.3643422400,2024-09-30 00:00:00,0.1530172414,0.6302148492,0.6131323165,-0.7790585821,1.4894207233,0.5428481944,0.9763095396,50,1.0839246544,38.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,19,1,0.0500000000
2024-08-31,2024-08-30,sz.000776,000776.SZ,广发证券,J67资本市场服务,11.1773862400,2024-09-30 00:00:00,0.4104729730,0.4824432243,0.8512544690,-0.2098511262,1.0638664878,0.4471649146,1.0304014611,45,1.0814051039,39.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,20,2,0.0500000000
2024-09-30,2024-09-30,sh.600406,600406.SS,国电南瑞,I65软件和信息技术服务业,26.2957141100,2024-10-31 00:00:00,-0.0571716343,1.0918858690,3.1777901712,0.7573031995,1.7916658609,2.5076702251,2.9204082614,1,3.0113291791,1.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,1,1,0.0500000000
2024-09-30,2024-09-30,sz.000157,000157.SZ,中联重科,C35专用设备制造业,6.9346084800,2024-10-31 00:00:00,-0.0831134565,0.9427376489,2.3459488012,0.7576071342,2.1768081564,1.6408018220,2.4624739921,2,2.5969875455,2.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,2,1,0.0500000000
2024-09-30,2024-09-30,sh.600219,600219.SS,南山铝业,C32有色金属冶炼和压延加工业,3.8247868200,2024-10-31 00:00:00,-0.0596009218,1.7807688210,1.2769128833,1.8918919289,0.8968006178,1.4723420473,2.2917560466,4,2.2245049752,3.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,3,1,0.0500000000
2024-09-30,2024-09-30,sz.000425,000425.SZ,徐工机械,C35专用设备制造业,7.4320438500,2024-10-31 00:00:00,0.0000000000,0.5779168305,1.8265069074,0.7841285278,1.8886983259,2.3224228934,2.3171066839,3,2.1752475845,4.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,4,2,0.0500000000
2024-09-30,2024-09-30,sz.002841,002841.SZ,视源股份,C39计算机、通信和其他电子设备制造业,35.4441705400,2024-10-31 00:00:00,-0.0230602279,1.7489358036,1.7820319870,-0.7632030906,1.2734407468,1.4032559971,1.7048587383,11,2.0965521894,5.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,5,1,0.0500000000
2024-09-30,2024-09-30,sh.603296,603296.SS,华勤技术,C39计算机、通信和其他电子设备制造业,38.8673347800,2024-10-31 00:00:00,0.0055615357,1.5910740878,1.1960720870,1.1568306951,0.8790818766,1.6637687630,2.0312614347,6,1.9868758147,6.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,6,2,0.0500000000
2024-09-30,2024-09-30,sh.600741,600741.SS,华域汽车,C36汽车制造业,16.1640743000,2024-10-31 00:00:00,-0.1578360290,0.7786694997,1.5919004634,0.0355185693,2.0527574181,1.0528523256,1.7259130340,10,1.9373327918,7.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,7,1,0.0500000000
2024-09-30,2024-09-30,sh.601877,601877.SS,正泰电器,C38电气机械和器材制造业,21.6709016400,2024-10-31 00:00:00,0.0263852243,0.8827486194,1.8095519320,0.0746687043,1.5687287106,1.0797438048,1.6957716242,12,1.9242262047,8.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,8,1,0.0500000000
2024-09-30,2024-09-30,sh.605499,605499.SS,东鹏饮料,C15酒、饮料和精制茶制造业,154.1323400800,2024-10-31 00:00:00,0.0268263660,1.1243563756,2.4351388992,2.9354918546,-1.8132977264,2.1984370249,2.1544176191,5,1.7661588316,9.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,9,1,0.0500000000
2024-09-30,2024-09-30,sh.600845,600845.SS,宝信软件,I65软件和信息技术服务业,31.9068063400,2024-10-31 00:00:00,-0.1852076387,0.9183269703,1.7129076333,-0.0228158575,0.7727687279,1.9149100467,1.6584006022,13,1.6970806280,10.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,10,2,0.0500000000
2024-09-30,2024-09-30,sh.600089,600089.SS,特变电工,C38电气机械和器材制造业,14.1116131200,2024-10-31 00:00:00,-0.0355191257,0.2236113697,1.5544806706,0.4431514728,1.7490820454,1.0780954443,1.5808440835,15,1.6327418238,12.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,11,2,0.0500000000
2024-09-30,2024-09-30,sh.601360,601360.SS,三六零,I64互联网和相关服务,8.5584128300,2024-10-31 00:00:00,0.0976163451,1.9322884221,0.8686255629,-0.4942856963,0.8190609701,1.0766417930,1.3159025716,21,1.6132409834,13.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,12,1,0.0500000000
2024-09-30,2024-09-30,sz.000651,000651.SZ,格力电器,C38电气机械和器材制造业,41.7328726200,2024-10-31 00:00:00,-0.0926157697,-0.1326675369,1.8430689175,1.0965625054,1.2755763106,1.4354025974,1.7278684195,9,1.5909436504,14.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,13,3,0.0500000000
2024-09-30,2024-09-30,sh.600999,600999.SS,招商证券,J67资本市场服务,18.4885480800,2024-10-31 00:00:00,-0.0102880658,1.1297698083,1.2106682937,0.6597385270,0.6947814192,0.6334893428,1.3553941807,18,1.5077765134,15.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,14,1,0.0500000000
2024-09-30,2024-09-30,sz.002252,002252.SZ,上海莱士,C27医药制造业,7.7899846000,2024-10-31 00:00:00,-0.0683544304,0.6274256887,1.2036117602,0.7827681591,0.9291304551,0.7646494155,1.3488615578,19,1.3929406044,19.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,15,1,0.0500000000
2024-09-30,2024-09-30,sh.600362,600362.SS,江西铜业,C32有色金属冶炼和压延加工业,23.1211275900,2024-10-31 00:00:00,-0.1085620647,0.9949473309,0.8280714592,1.2325131501,0.7331458533,0.6584010994,1.3925420152,17,1.3885748940,20.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,16,2,0.0500000000
2024-09-30,2024-09-30,sz.002236,002236.SZ,大华股份,C39计算机、通信和其他电子设备制造业,16.2329151600,2024-10-31 00:00:00,-0.0452961672,-1.2032007026,2.0344727663,-0.7254552441,2.6742035094,1.1911665603,1.2435229342,24,1.3279278412,24.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,17,3,0.0500000000
2024-09-30,2024-09-30,sh.600104,600104.SS,上汽集团,C36汽车制造业,14.2035940200,2024-10-31 00:00:00,-0.1203007519,0.4050873384,0.4395598298,-0.2716191864,2.2432528294,-0.5233502384,0.7179998911,62,1.0674511304,31.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,18,2,0.0500000000
2024-09-30,2024-09-30,sh.600585,600585.SS,海螺水泥,C30非金属矿物制品业,24.1561308400,2024-10-31 00:00:00,0.0233358837,0.4675694988,1.0071422991,0.0063968951,1.1452670224,-0.3346662878,0.7176175061,63,1.0398718598,34.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,19,1,0.0500000000
2024-09-30,2024-09-30,sh.600332,600332.SS,白云山,C27医药制造业,28.7208163200,2024-10-31 00:00:00,-0.0765372507,0.4302049417,-0.1396318027,0.4444745079,2.0778513011,0.7369177396,1.1115766108,32,1.0306336022,35.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,20,2,0.0500000000
2024-10-31,2024-10-31,sh.600406,600406.SS,国电南瑞,I65软件和信息技术服务业,24.7923451600,2024-11-30 00:00:00,-0.0493066256,1.5028298584,3.1484212524,1.0622415457,2.0328756111,-0.0492587721,2.5965119351,3,3.0558369518,1.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,1,1,0.0500000000
2024-10-31,2024-10-31,sz.000425,000425.SZ,徐工机械,C35专用设备制造业,7.4320438500,2024-11-30 00:00:00,0.0411840412,0.7080117266,2.5394293292,1.6276927877,2.1178671245,0.1090327619,2.3957714716,4,2.5255833168,2.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,2,1,0.0500000000
2024-10-31,2024-10-31,sz.000157,000157.SZ,中联重科,C35专用设备制造业,6.3582492000,2024-11-30 00:00:00,0.0043165468,1.0456101443,1.8085519797,1.1673973566,2.6236794281,0.3709150569,2.3668011376,5,2.4856548645,3.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,3,2,0.0500000000
2024-10-31,2024-10-31,sh.601877,601877.SS,正泰电器,C38电气机械和器材制造业,22.2426932400,2024-11-30 00:00:00,-0.0252784919,1.4579984506,2.1098179043,0.1893459616,1.5888632817,-1.0582357691,1.4464257619,17,2.1753084653,5.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,4,1,0.0500000000
2024-10-31,2024-10-31,sz.002841,002841.SZ,视源股份,C39计算机、通信和其他电子设备制造业,34.6268198900,2024-11-30 00:00:00,0.0663704527,2.0559241458,1.3284043502,-0.8720208282,1.3914613280,0.8402158372,1.6003167483,15,2.0413501979,6.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,5,1,0.0500000000
2024-10-31,2024-10-31,sz.000651,000651.SZ,格力电器,C38电气机械和器材制造业,37.8677505000,2024-11-30 00:00:00,-0.0326436782,0.6020096316,1.5831034298,1.5807470257,1.4316057462,2.6782285917,2.6567550564,1,2.0019511276,7.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,6,2,0.0500000000
2024-10-31,2024-10-31,sh.600741,600741.SS,华域汽车,C36汽车制造业,13.6128010000,2024-11-30 00:00:00,0.1205298013,0.7164979317,1.0160753380,0.1906277048,2.5351819535,0.8225505993,1.7814488595,11,1.8411562258,8.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,7,1,0.0500000000
2024-10-31,2024-10-31,sh.603296,603296.SS,华勤技术,C39计算机、通信和其他电子设备制造业,39.0834968500,2024-11-30 00:00:00,0.1159678858,1.2144193105,1.2974332651,1.0192828718,0.9803980151,1.9336996586,2.1742089979,6,1.8396301683,9.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,8,2,0.0500000000
2024-10-31,2024-10-31,sh.600845,600845.SS,宝信软件,I65软件和信息技术服务业,25.9974220800,2024-11-30 00:00:00,0.0424107143,1.6164641828,0.9943607033,-0.3180116647,1.3586115817,1.3436654344,1.6850236346,14,1.7898546972,10.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,9,2,0.0500000000
2024-10-31,2024-10-31,sh.600219,600219.SS,南山铝业,C32有色金属冶炼和压延加工业,3.5968260000,2024-11-30 00:00:00,-0.0096802014,1.4362096538,0.6150189524,2.0611678062,1.0199824732,0.6258325435,1.9424518658,9,1.6532791503,12.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,10,1,0.0500000000
2024-10-31,2024-10-31,sh.600089,600089.SS,特变电工,C38电气机械和器材制造业,13.6103809600,2024-11-30 00:00:00,-0.0368271955,0.5076120905,1.5764806100,0.1231105271,1.6535450779,0.3810633261,1.4309156618,18,1.6350906835,13.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,11,3,0.0500000000
2024-10-31,2024-10-31,sz.002236,002236.SZ,大华股份,C39计算机、通信和其他电子设备制造业,15.4976263200,2024-11-30 00:00:00,-0.0066909976,-0.0554219016,1.2344769934,-0.7469794098,2.7865234160,0.3887436129,1.2168864700,27,1.5192837004,14.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,12,3,0.0500000000
2024-10-31,2024-10-31,sz.002736,002736.SZ,国信证券,J67资本市场服务,10.7343154400,2024-11-30 00:00:00,-0.0060553633,1.5782764384,0.9600884734,0.2680293135,0.7182983583,0.0980578899,1.2220840626,26,1.4842178704,16.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,13,1,0.0500000000
2024-10-31,2024-10-31,sh.600031,600031.SS,三一重工,C35专用设备制造业,17.4802880000,2024-11-30 00:00:00,-0.0421917808,0.3661256317,1.7178811897,0.8640658200,1.0885090800,-0.7905224412,1.0950125717,35,1.4197998169,18.0000000000,1,1.0000000000,NEW_ENTRY,RANK_WITHIN_ENTRY_LIMIT,0.0500000000,14,3,0.0500000000
2024-10-31,2024-10-31,sh.600332,600332.SS,白云山,C27医药制造业,26.5226040000,2024-11-30 00:00:00,0.0390401146,0.3964471156,0.8138971971,0.2560955571,2.0275678583,0.0448328458,1.1937782348,30,1.3500184974,21.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,15,1,0.0500000000
2024-10-31,2024-10-31,sh.601360,601360.SS,三六零,I64互联网和相关服务,9.3938538100,2024-11-30 00:00:00,0.3857290589,1.6246226687,1.0821067946,-0.2846867902,0.7882767475,-2.5543097778,0.2212956524,129,1.2737464962,23.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,16,1,0.0500000000
2024-10-31,2024-10-31,sh.600362,600362.SS,江西铜业,C32有色金属冶炼和压延加工业,20.6110502400,2024-11-30 00:00:00,-0.0326286765,0.7553878919,0.7247272346,1.3793151907,0.8260935391,0.8786952630,1.5396753060,16,1.2543286411,25.0000000000,1,1.0000000000,RETAINED,RANK_WITHIN_EXIT_BUFFER,0.0500000000,17,2,0.0500000000
