snapshot_date,factor_column,number_of_stocks,size_correlation_before,size_correlation_after,mean_absolute_industry_score_before,mean_absolute_industry_score_after
2024-06-30,momentum_12_1,300,0.43470566,0.00000000,0.66727791,0.00000000
2024-06-30,reversal_5_score,300,-0.35769956,0.00000000,0.61614253,0.00000000
2024-06-30,volatility_20,300,0.32894784,0.00000000,0.57759299,0.00000000
2024-06-30,downside_volatility_60,300,0.41712480,0.00000000,0.61045409,0.00000000
2024-06-30,drawdown_60,300,0.36596734,-0.00000000,0.62496712,0.00000000
2024-06-30,trend_60,300,0.28940964,-0.00000000,0.56068518,0.00000000
2024-06-30,liquidity_amount_20,300,0.57796462,-0.00000000,0.51629672,0.00000000
2024-06-30,turnover_20,300,-0.47969504,-0.00000000,0.52596047,0.00000000
2024-06-30,turnover_stability_20,300,0.44832333,0.00000000,0.51170892,0.00000000
2024-06-30,amihud_liquidity_score_20,300,0.62873425,-0.00000000,0.58500190,0.00000000
2024-06-30,value_pe_score,300,0.24255607,0.00000000,0.44251089,0.00000000
2024-06-30,value_pb_score,300,0.10536589,0.00000000,0.61608024,0.00000000
2024-06-30,value_ps_score,300,0.07206854,0.00000000,0.60693729,0.00000000
2024-06-30,value_pcf_score,300,0.15047774,0.00000000,0.66582296,0.00000000
2024-07-31,momentum_20,300,-0.13317130,0.00000000,0.62970689,0.00000000
2024-07-31,momentum_60,300,0.26713885,-0.00000000,0.61152452,0.00000000
2024-07-31,momentum_120,300,0.29705517,-0.00000000,0.46633152,0.00000000
2024-07-31,momentum_12_1,300,0.48374945,-0.00000000,0.63122041,0.00000000
2024-07-31,reversal_5_score,300,0.41119447,-0.00000000,0.61180401,0.00000000
2024-07-31,volatility_20,300,0.31441200,0.00000000,0.65703234,0.00000000
2024-07-31,downside_volatility_60,300,0.37966143,0.00000000,0.63820744,0.00000000
2024-07-31,drawdown_60,300,0.28270124,-0.00000000,0.68844844,0.00000000
2024-07-31,trend_60,300,0.15326912,-0.00000000,0.61655655,0.00000000
2024-07-31,liquidity_amount_20,300,0.63064664,-0.00000000,0.54775858,0.00000000
2024-07-31,turnover_20,300,-0.43588599,-0.00000000,0.56175916,0.00000000
2024-07-31,turnover_stability_20,300,0.40354288,0.00000000,0.57523487,0.00000000
2024-07-31,amihud_liquidity_score_20,300,0.64804949,-0.00000000,0.56652704,0.00000000
2024-07-31,value_pe_score,300,0.23282563,0.00000000,0.44411994,0.00000000
2024-07-31,value_pb_score,300,0.11495396,0.00000000,0.62168141,0.00000000
2024-07-31,value_ps_score,300,0.07219753,0.00000000,0.61556310,0.00000000
2024-07-31,value_pcf_score,300,0.15141251,0.00000000,0.66291589,0.00000000
2024-08-31,momentum_20,300,0.29537056,-0.00000000,0.57068933,0.00000000
2024-08-31,momentum_60,300,0.35691224,0.00000000,0.53539943,0.00000000
2024-08-31,momentum_120,300,0.40258757,-0.00000000,0.52735292,0.00000000
2024-08-31,momentum_12_1,300,0.44989317,-0.00000000,0.64143287,0.00000000
2024-08-31,reversal_5_score,300,0.26129850,-0.00000000,0.64644148,0.00000000
2024-08-31,volatility_20,300,0.29358331,0.00000000,0.49976333,0.00000000
2024-08-31,downside_volatility_60,300,0.34660451,0.00000000,0.55661103,0.00000000
2024-08-31,drawdown_60,300,0.34868546,0.00000000,0.51767395,0.00000000
2024-08-31,trend_60,300,0.28864065,0.00000000,0.51446233,0.00000000
2024-08-31,liquidity_amount_20,300,0.62426646,-0.00000000,0.55358666,0.00000000
2024-08-31,turnover_20,300,-0.50368686,-0.00000000,0.56971864,0.00000000
2024-08-31,turnover_stability_20,300,0.47891579,0.00000000,0.53206367,0.00000000
2024-08-31,amihud_liquidity_score_20,300,0.62784909,-0.00000000,0.61637923,0.00000000
2024-08-31,value_pe_score,300,0.28134994,0.00000000,0.43766289,0.00000000
2024-08-31,value_pb_score,300,0.09762133,0.00000000,0.61026856,0.00000000
2024-08-31,value_ps_score,300,0.05339440,0.00000000,0.61844462,0.00000000
2024-08-31,value_pcf_score,300,0.17535678,0.00000000,0.52898853,0.00000000
2024-09-30,momentum_20,298,-0.29433216,0.00000000,0.83826732,0.00000000
2024-09-30,momentum_60,298,-0.13237716,0.00000000,0.74308715,0.00000000
2024-09-30,momentum_120,298,0.26910617,-0.00000000,0.54603120,0.00000000
2024-09-30,momentum_12_1,298,0.46879643,0.00000000,0.60995519,0.00000000
2024-09-30,reversal_5_score,298,0.38621826,0.00000000,0.73350363,0.00000000
2024-09-30,volatility_20,298,0.38049037,0.00000000,0.63771343,0.00000000
2024-09-30,downside_volatility_60,298,0.22309087,0.00000000,0.55918729,0.00000000
2024-09-30,drawdown_60,298,-0.10965731,0.00000000,0.46118141,0.00000000
2024-09-30,trend_60,298,-0.22407961,0.00000000,0.80534900,0.00000000
2024-09-30,liquidity_amount_20,298,0.66250809,-0.00000000,0.59955916,0.00000000
2024-09-30,turnover_20,298,-0.48683023,-0.00000000,0.61530397,0.00000000
2024-09-30,turnover_stability_20,298,0.47605503,0.00000000,0.62005007,0.00000000
2024-09-30,amihud_liquidity_score_20,298,0.64347567,-0.00000000,0.63066013,0.00000000
2024-09-30,value_pe_score,298,0.31888507,0.00000000,0.44168883,0.00000000
2024-09-30,value_pb_score,298,0.12538133,0.00000000,0.63279488,0.00000000
2024-09-30,value_ps_score,298,0.07881653,0.00000000,0.60962703,0.00000000
2024-09-30,value_pcf_score,298,0.18176910,0.00000000,0.47841607,0.00000000
2024-10-31,momentum_20,300,-0.27787993,-0.00000000,0.63868750,0.00000000
2024-10-31,momentum_60,300,-0.10885062,-0.00000000,0.75351187,0.00000000
2024-10-31,momentum_120,300,0.14179382,-0.00000000,0.57501432,0.00000000
2024-10-31,momentum_12_1,300,0.46974842,-0.00000000,0.54223796,0.00000000
2024-10-31,reversal_5_score,300,0.26257638,0.00000000,0.53930655,0.00000000
2024-10-31,volatility_20,300,0.35255318,0.00000000,0.60965302,0.00000000
2024-10-31,downside_volatility_60,300,0.34106240,0.00000000,0.55091786,0.00000000
2024-10-31,drawdown_60,300,0.06807939,-0.00000000,0.48772225,0.00000000
2024-10-31,trend_60,300,-0.20803695,-0.00000000,0.71364191,0.00000000
2024-10-31,liquidity_amount_20,300,0.54899361,-0.00000000,0.67276083,0.00000000
2024-10-31,turnover_20,300,-0.45216117,-0.00000000,0.64217359,0.00000000
2024-10-31,turnover_stability_20,300,0.40038772,0.00000000,0.62730645,0.00000000
2024-10-31,amihud_liquidity_score_20,300,0.61299330,-0.00000000,0.65071234,0.00000000
2024-10-31,value_pe_score,300,0.30271764,0.00000000,0.53446944,0.00000000
2024-10-31,value_pb_score,300,0.13551644,0.00000000,0.63166976,0.00000000
2024-10-31,value_ps_score,300,0.06488093,0.00000000,0.62910086,0.00000000
2024-10-31,value_pcf_score,300,0.20812005,0.00000000,0.43986071,0.00000000
2024-11-30,momentum_20,300,-0.13555135,0.00000000,0.62671958,0.00000000
2024-11-30,momentum_60,300,-0.19184168,-0.00000000,0.69007643,0.00000000
2024-11-30,momentum_120,300,0.10575747,-0.00000000,0.64393908,0.00000000
2024-11-30,momentum_12_1,300,0.43658430,-0.00000000,0.52442013,0.00000000
2024-11-30,reversal_5_score,300,0.12809154,-0.00000000,0.71651906,0.00000000
2024-11-30,volatility_20,300,0.23238838,0.00000000,0.69927353,0.00000000
2024-11-30,downside_volatility_60,300,0.33573573,0.00000000,0.60317147,0.00000000
2024-11-30,drawdown_60,300,0.11159635,0.00000000,0.60145793,0.00000000
2024-11-30,trend_60,300,-0.17031174,-0.00000000,0.64639195,0.00000000
2024-11-30,liquidity_amount_20,300,0.48227236,-0.00000000,0.65318169,0.00000000
2024-11-30,turnover_20,300,-0.39305432,-0.00000000,0.60144262,0.00000000
2024-11-30,turnover_stability_20,300,0.36682131,0.00000000,0.57552469,0.00000000
2024-11-30,amihud_liquidity_score_20,300,0.62942019,-0.00000000,0.68901453,0.00000000
2024-11-30,value_pe_score,300,0.28110942,0.00000000,0.54429272,0.00000000
2024-11-30,value_pb_score,300,0.12144941,0.00000000,0.64648592,0.00000000
2024-11-30,value_ps_score,300,0.04957394,0.00000000,0.63985936,0.00000000
2024-11-30,value_pcf_score,300,0.21344172,0.00000000,0.43411179,0.00000000
2024-12-31,momentum_20,300,0.28053017,-0.00000000,0.55097165,0.00000000
2024-12-31,momentum_60,300,0.20714568,0.00000000,0.58468390,0.00000000
2024-12-31,momentum_120,300,0.12341523,-0.00000000,0.64954155,0.00000000
2024-12-31,momentum_12_1,300,0.28384005,0.00000000,0.46882141,0.00000000
2024-12-31,reversal_5_score,300,-0.23567076,0.00000000,0.61386652,0.00000000
2024-12-31,volatility_20,300,0.19632780,0.00000000,0.52121035,0.00000000
2024-12-31,downside_volatility_60,300,0.34699429,0.00000000,0.64117468,0.00000000
2024-12-31,drawdown_60,300,0.32780161,0.00000000,0.60631906,0.00000000
2024-12-31,trend_60,300,0.24965430,-0.00000000,0.57860648,0.00000000
2024-12-31,liquidity_amount_20,300,0.53137288,-0.00000000,0.61231201,0.00000000
2024-12-31,turnover_20,300,-0.38350083,-0.00000000,0.56357690,0.00000000
2024-12-31,turnover_stability_20,300,0.38307540,0.00000000,0.52908858,0.00000000
2024-12-31,amihud_liquidity_score_20,300,0.57621604,-0.00000000,0.69092079,0.00000000
2024-12-31,value_pe_score,300,0.21285847,0.00000000,0.55946675,0.00000000
2024-12-31,value_pb_score,300,0.08920292,0.00000000,0.62037878,0.00000000
2024-12-31,value_ps_score,300,0.02692615,0.00000000,0.63468325,0.00000000
2024-12-31,value_pcf_score,300,0.16220630,0.00000000,0.48861222,0.00000000
2025-01-31,momentum_20,300,0.10873701,-0.00000000,0.45497016,0.00000000
2025-01-31,momentum_60,300,0.16708507,-0.00000000,0.59190460,0.00000000
2025-01-31,momentum_120,300,0.14277354,0.00000000,0.59610809,0.00000000
2025-01-31,momentum_12_1,300,0.31352516,0.00000000,0.51565627,0.00000000
2025-01-31,reversal_5_score,300,-0.13163313,-0.00000000,0.50092882,0.00000000
2025-01-31,volatility_20,300,0.17508218,0.00000000,0.55182986,0.00000000
2025-01-31,downside_volatility_60,300,0.27772566,-0.00000000,0.64699545,0.00000000
2025-01-31,drawdown_60,300,0.29560426,0.00000000,0.52831357,0.00000000
2025-01-31,trend_60,300,0.21631759,-0.00000000,0.47232728,0.00000000
2025-01-31,liquidity_amount_20,300,0.55249071,-0.00000000,0.55549814,0.00000000
2025-01-31,turnover_20,300,-0.33116527,-0.00000000,0.56786723,0.00000000
2025-01-31,turnover_stability_20,300,0.32161303,0.00000000,0.58129658,0.00000000
2025-01-31,amihud_liquidity_score_20,300,0.60953480,-0.00000000,0.64482052,0.00000000
2025-01-31,value_pe_score,300,0.22762320,0.00000000,0.55855921,0.00000000
2025-01-31,value_pb_score,300,0.08475794,0.00000000,0.61873882,0.00000000
2025-01-31,value_ps_score,300,0.02894432,-0.00000000,0.63032457,0.00000000
2025-01-31,value_pcf_score,300,0.16559213,0.00000000,0.48808665,0.00000000
2025-02-28,momentum_20,299,-0.06249995,0.00000000,0.53541759,0.00000000
2025-02-28,momentum_60,299,0.18436713,-0.00000000,0.51832809,0.00000000
2025-02-28,momentum_120,299,-0.01566835,-0.00000000,0.66314331,0.00000000
2025-02-28,momentum_12_1,299,0.15832156,-0.00000000,0.46756549,0.00000000
2025-02-28,reversal_5_score,299,0.05968060,-0.00000000,0.62831269,0.00000000
2025-02-28,volatility_20,299,0.16971293,0.00000000,0.59254926,0.00000000
2025-02-28,downside_volatility_60,299,0.21750737,0.00000000,0.56064947,0.00000000
2025-02-28,drawdown_60,299,0.21120640,0.00000000,0.48128323,0.00000000
2025-02-28,trend_60,299,0.03782930,-0.00000000,0.52204653,0.00000000
2025-02-28,liquidity_amount_20,299,0.47647000,-0.00000000,0.61986627,0.00000000
2025-02-28,turnover_20,299,-0.28004650,-0.00000000,0.61664967,0.00000000
2025-02-28,turnover_stability_20,299,0.28783153,0.00000000,0.61274300,0.00000000
2025-02-28,amihud_liquidity_score_20,299,0.55249461,-0.00000000,0.62891350,0.00000000
2025-02-28,value_pe_score,299,0.22987918,0.00000000,0.55091045,0.00000000
2025-02-28,value_pb_score,299,0.07642506,0.00000000,0.61580485,0.00000000
2025-02-28,value_ps_score,299,0.02980519,0.00000000,0.63491342,0.00000000
2025-02-28,value_pcf_score,299,0.16211951,0.00000000,0.55027625,0.00000000
2025-03-31,momentum_20,300,0.11870849,0.00000000,0.52957458,0.00000000
2025-03-31,momentum_60,300,0.08048765,0.00000000,0.49351489,0.00000000
2025-03-31,momentum_120,300,0.00837231,-0.00000000,0.57996801,0.00000000
2025-03-31,momentum_12_1,300,0.24576581,-0.00000000,0.53137832,0.00000000
2025-03-31,reversal_5_score,300,-0.14128540,-0.00000000,0.61239750,0.00000000
2025-03-31,volatility_20,300,0.16982936,0.00000000,0.53549406,0.00000000
2025-03-31,downside_volatility_60,300,0.20851337,0.00000000,0.54755621,0.00000000
2025-03-31,drawdown_60,300,0.14294380,0.00000000,0.50985136,0.00000000
2025-03-31,trend_60,300,0.07731289,0.00000000,0.48771800,0.00000000
2025-03-31,liquidity_amount_20,300,0.51250412,-0.00000000,0.60038589,0.00000000
2025-03-31,turnover_20,300,-0.38317723,-0.00000000,0.57115441,0.00000000
2025-03-31,turnover_stability_20,300,0.34244592,0.00000000,0.53483080,0.00000000
2025-03-31,amihud_liquidity_score_20,300,0.52666258,-0.00000000,0.65248157,0.00000000
2025-03-31,value_pe_score,300,0.25056061,0.00000000,0.56771949,0.00000000
2025-03-31,value_pb_score,300,0.07558554,0.00000000,0.61811223,0.00000000
2025-03-31,value_ps_score,300,0.02180158,0.00000000,0.62650317,0.00000000
2025-03-31,value_pcf_score,300,0.11163466,0.00000000,0.61560053,0.00000000
2025-04-30,momentum_20,300,0.30563868,0.00000000,0.52383510,0.00000000
2025-04-30,momentum_60,300,0.17584484,0.00000000,0.50487876,0.00000000
2025-04-30,momentum_120,300,0.22659701,0.00000000,0.53901078,0.00000000
2025-04-30,momentum_12_1,300,0.17559855,-0.00000000,0.57451637,0.00000000
2025-04-30,reversal_5_score,300,-0.08347425,0.00000000,0.41120445,0.00000000
2025-04-30,volatility_20,300,0.30652414,0.00000000,0.60524461,0.00000000
2025-04-30,downside_volatility_60,300,0.33223215,0.00000000,0.60196930,0.00000000
2025-04-30,drawdown_60,300,0.33514155,0.00000000,0.58706635,0.00000000
2025-04-30,trend_60,300,0.28081028,0.00000000,0.53775473,0.00000000
2025-04-30,liquidity_amount_20,300,0.58072690,-0.00000000,0.59239451,0.00000000
2025-04-30,turnover_20,300,-0.38706526,-0.00000000,0.59510530,0.00000000
2025-04-30,turnover_stability_20,300,0.34270620,0.00000000,0.60285994,0.00000000
2025-04-30,amihud_liquidity_score_20,300,0.55096018,-0.00000000,0.63913098,0.00000000
2025-04-30,value_pe_score,300,0.25839123,0.00000000,0.54352116,0.00000000
2025-04-30,value_pb_score,300,0.08461490,0.00000000,0.61922485,0.00000000
2025-04-30,value_ps_score,300,0.02550344,0.00000000,0.61047051,0.00000000
2025-04-30,value_pcf_score,300,0.15000870,0.00000000,0.56483516,0.00000000
2025-05-31,momentum_20,300,0.06318489,0.00000000,0.47675725,0.00000000
2025-05-31,momentum_60,300,0.28574252,0.00000000,0.58020441,0.00000000
2025-05-31,momentum_120,300,0.33339193,-0.00000000,0.51396693,0.00000000
2025-05-31,momentum_12_1,300,0.30809393,-0.00000000,0.59407136,0.00000000
2025-05-31,reversal_5_score,300,0.06185067,0.00000000,0.51605881,0.00000000
2025-05-31,volatility_20,300,0.20128802,0.00000000,0.55813257,0.00000000
2025-05-31,downside_volatility_60,300,0.32655552,0.00000000,0.64572114,0.00000000
2025-05-31,drawdown_60,300,0.33903861,0.00000000,0.61165247,0.00000000
2025-05-31,trend_60,300,0.25496625,0.00000000,0.55485983,0.00000000
2025-05-31,liquidity_amount_20,300,0.57424205,-0.00000000,0.56245644,0.00000000
2025-05-31,turnover_20,300,-0.40338780,-0.00000000,0.57981274,0.00000000
2025-05-31,turnover_stability_20,300,0.36963338,0.00000000,0.55577105,0.00000000
2025-05-31,amihud_liquidity_score_20,300,0.58725821,-0.00000000,0.58199192,0.00000000
2025-05-31,value_pe_score,300,0.26300948,0.00000000,0.54661910,0.00000000
2025-05-31,value_pb_score,300,0.07657388,0.00000000,0.61091392,0.00000000
2025-05-31,value_ps_score,300,0.02117829,0.00000000,0.60859895,0.00000000
2025-05-31,value_pcf_score,300,0.15596974,0.00000000,0.57274556,0.00000000
2025-06-30,momentum_20,299,-0.01691384,-0.00000000,0.54642224,0.00000000
2025-06-30,momentum_60,299,0.22804097,0.00000000,0.44447271,0.00000000
2025-06-30,momentum_120,299,0.24333526,0.00000000,0.49635403,0.00000000
2025-06-30,momentum_12_1,299,0.28934090,-0.00000000,0.58521262,0.00000000
2025-06-30,reversal_5_score,299,0.26291689,0.00000000,0.65799131,0.00000000
2025-06-30,volatility_20,299,0.20031354,-0.00000000,0.56221843,0.00000000
2025-06-30,downside_volatility_60,299,0.31323378,0.00000000,0.67761314,0.00000000
2025-06-30,drawdown_60,299,0.22322193,0.00000000,0.53371961,0.00000000
2025-06-30,trend_60,299,0.08445009,-0.00000000,0.54777419,0.00000000
2025-06-30,liquidity_amount_20,299,0.56061476,-0.00000000,0.60848842,0.00000000
2025-06-30,turnover_20,299,-0.36890453,-0.00000000,0.58687799,0.00000000
2025-06-30,turnover_stability_20,299,0.36015824,-0.00000000,0.57559334,0.00000000
2025-06-30,amihud_liquidity_score_20,299,0.58127270,-0.00000000,0.60951074,0.00000000
2025-06-30,value_pe_score,299,0.27177333,0.00000000,0.55859960,0.00000000
2025-06-30,value_pb_score,299,0.08694420,0.00000000,0.59346095,0.00000000
2025-06-30,value_ps_score,299,0.02169470,0.00000000,0.60484058,0.00000000
2025-06-30,value_pcf_score,299,0.15995461,0.00000000,0.57102482,0.00000000
2025-07-31,momentum_20,300,-0.03525125,0.00000000,0.52147746,0.00000000
2025-07-31,momentum_60,300,0.08006362,-0.00000000,0.54217410,0.00000000
2025-07-31,momentum_120,300,0.20403612,-0.00000000,0.50521702,0.00000000
2025-07-31,momentum_12_1,300,0.17038295,0.00000000,0.58781628,0.00000000
2025-07-31,reversal_5_score,300,-0.12284910,-0.00000000,0.60737178,0.00000000
2025-07-31,volatility_20,300,0.15760105,-0.00000000,0.54308983,0.00000000
2025-07-31,downside_volatility_60,300,0.23177208,-0.00000000,0.50901470,0.00000000
2025-07-31,drawdown_60,300,0.13352842,0.00000000,0.60593354,0.00000000
2025-07-31,trend_60,300,-0.01779898,0.00000000,0.53448924,0.00000000
2025-07-31,liquidity_amount_20,300,0.53031887,0.00000000,0.59969188,0.00000000
2025-07-31,turnover_20,300,-0.39438259,0.00000000,0.57910910,0.00000000
2025-07-31,turnover_stability_20,300,0.37692832,-0.00000000,0.57536785,0.00000000
2025-07-31,amihud_liquidity_score_20,300,0.54741708,0.00000000,0.70780599,0.00000000
2025-07-31,value_pe_score,300,0.26343227,-0.00000000,0.58514103,0.00000000
2025-07-31,value_pb_score,300,0.08963037,-0.00000000,0.59915052,0.00000000
2025-07-31,value_ps_score,300,0.02386941,-0.00000000,0.60399548,0.00000000
2025-07-31,value_pcf_score,300,0.18197509,-0.00000000,0.56428457,0.00000000
2025-08-31,momentum_20,299,0.02117146,0.00000000,0.52474231,0.00000000
2025-08-31,momentum_60,299,0.04187561,0.00000000,0.53865046,0.00000000
2025-08-31,momentum_120,299,0.18737546,-0.00000000,0.55396909,0.00000000
2025-08-31,momentum_12_1,299,0.21758613,-0.00000000,0.65846695,0.00000000
2025-08-31,reversal_5_score,299,-0.01806202,-0.00000000,0.49131437,0.00000000
2025-08-31,volatility_20,299,0.04057859,-0.00000000,0.57602413,0.00000000
2025-08-31,downside_volatility_60,299,0.09799393,0.00000000,0.56484322,0.00000000
2025-08-31,drawdown_60,299,-0.02060924,0.00000000,0.55352471,0.00000000
2025-08-31,trend_60,299,0.00572131,0.00000000,0.52510501,0.00000000
2025-08-31,liquidity_amount_20,299,0.50757054,0.00000000,0.65503707,0.00000000
2025-08-31,turnover_20,299,-0.29302065,0.00000000,0.60659600,0.00000000
2025-08-31,turnover_stability_20,299,0.32174891,-0.00000000,0.56405934,0.00000000
2025-08-31,amihud_liquidity_score_20,299,0.53390369,0.00000000,0.70506783,0.00000000
2025-08-31,value_pe_score,299,0.19460796,-0.00000000,0.59016602,0.00000000
2025-08-31,value_pb_score,299,0.03654402,-0.00000000,0.59132491,0.00000000
2025-08-31,value_ps_score,299,-0.01319500,-0.00000000,0.61600329,0.00000000
2025-08-31,value_pcf_score,299,0.18503102,-0.00000000,0.53752492,0.00000000
2025-09-30,momentum_20,300,-0.06234829,0.00000000,0.52211911,0.00000000
2025-09-30,momentum_60,300,0.06536999,0.00000000,0.55836286,0.00000000
2025-09-30,momentum_120,300,0.14318274,0.00000000,0.55776263,0.00000000
2025-09-30,momentum_12_1,300,0.22283693,0.00000000,0.58412794,0.00000000
2025-09-30,reversal_5_score,300,0.14094549,-0.00000000,0.55881671,0.00000000
2025-09-30,volatility_20,300,0.01820081,-0.00000000,0.58165538,0.00000000
2025-09-30,downside_volatility_60,300,-0.01568447,-0.00000000,0.57085204,0.00000000
2025-09-30,drawdown_60,300,-0.07866684,0.00000000,0.47080999,0.00000000
2025-09-30,trend_60,300,0.03773107,0.00000000,0.55787683,0.00000000
2025-09-30,liquidity_amount_20,300,0.51533688,0.00000000,0.65197428,0.00000000
2025-09-30,turnover_20,300,-0.18449667,0.00000000,0.60230523,0.00000000
2025-09-30,turnover_stability_20,300,0.22409528,-0.00000000,0.56091311,0.00000000
2025-09-30,amihud_liquidity_score_20,300,0.56065262,0.00000000,0.73924653,0.00000000
2025-09-30,value_pe_score,300,0.14958356,-0.00000000,0.58619460,0.00000000
2025-09-30,value_pb_score,300,-0.03112560,-0.00000000,0.58962264,0.00000000
2025-09-30,value_ps_score,300,-0.03898345,-0.00000000,0.61150538,0.00000000
2025-09-30,value_pcf_score,300,0.14402778,-0.00000000,0.53406060,0.00000000
2025-10-31,momentum_20,300,0.06619768,-0.00000000,0.49177539,0.00000000
2025-10-31,momentum_60,300,0.12518268,0.00000000,0.50233840,0.00000000
2025-10-31,momentum_120,300,0.15875067,0.00000000,0.52448517,0.00000000
2025-10-31,momentum_12_1,300,0.23024524,0.00000000,0.54264359,0.00000000
2025-10-31,reversal_5_score,300,0.20768687,0.00000000,0.44521908,0.00000000
2025-10-31,volatility_20,300,-0.00579845,-0.00000000,0.66674296,0.00000000
2025-10-31,downside_volatility_60,300,-0.02422261,-0.00000000,0.63301255,0.00000000
2025-10-31,drawdown_60,300,0.04653765,-0.00000000,0.51098302,0.00000000
2025-10-31,trend_60,300,0.10193016,0.00000000,0.47666647,0.00000000
2025-10-31,liquidity_amount_20,300,0.57158479,0.00000000,0.65000960,0.00000000
2025-10-31,turnover_20,300,-0.16402607,0.00000000,0.62494510,0.00000000
2025-10-31,turnover_stability_20,300,0.23395901,-0.00000000,0.61053708,0.00000000
2025-10-31,amihud_liquidity_score_20,300,0.57376403,0.00000000,0.73136119,0.00000000
2025-10-31,value_pe_score,300,0.16843988,-0.00000000,0.54105014,0.00000000
2025-10-31,value_pb_score,300,-0.02964770,-0.00000000,0.59812260,0.00000000
2025-10-31,value_ps_score,300,-0.03282354,-0.00000000,0.60454238,0.00000000
2025-10-31,value_pcf_score,300,0.08407257,-0.00000000,0.56699371,0.00000000
2025-11-30,momentum_20,300,0.17270566,-0.00000000,0.46070762,0.00000000
2025-11-30,momentum_60,300,0.17426073,-0.00000000,0.49818865,0.00000000
2025-11-30,momentum_120,300,0.18044592,0.00000000,0.49909038,0.00000000
2025-11-30,momentum_12_1,300,0.28028371,0.00000000,0.52366509,0.00000000
2025-11-30,reversal_5_score,300,-0.03659636,-0.00000000,0.59906556,0.00000000
2025-11-30,volatility_20,300,0.01546378,-0.00000000,0.54346427,0.00000000
2025-11-30,downside_volatility_60,300,0.03737399,-0.00000000,0.65216433,0.00000000
2025-11-30,drawdown_60,300,0.20876269,-0.00000000,0.57266497,0.00000000
2025-11-30,trend_60,300,0.21097202,-0.00000000,0.50481390,0.00000000
2025-11-30,liquidity_amount_20,300,0.55057288,0.00000000,0.61665668,0.00000000
2025-11-30,turnover_20,300,-0.22708617,0.00000000,0.59386557,0.00000000
2025-11-30,turnover_stability_20,300,0.25563289,-0.00000000,0.54226378,0.00000000
2025-11-30,amihud_liquidity_score_20,300,0.55639912,0.00000000,0.68257577,0.00000000
2025-11-30,value_pe_score,300,0.18390661,-0.00000000,0.53369876,0.00000000
2025-11-30,value_pb_score,300,-0.02014118,-0.00000000,0.60556241,0.00000000
2025-11-30,value_ps_score,300,-0.02437840,-0.00000000,0.59473550,0.00000000
2025-11-30,value_pcf_score,300,0.08214013,-0.00000000,0.56969138,0.00000000
2025-12-31,momentum_20,299,0.11166095,0.00000000,0.61923362,0.00000000
2025-12-31,momentum_60,299,0.24142095,-0.00000000,0.56854772,0.00000000
2025-12-31,momentum_120,299,0.19929298,0.00000000,0.51171191,0.00000000
2025-12-31,momentum_12_1,299,0.28168101,0.00000000,0.54012390,0.00000000
2025-12-31,reversal_5_score,299,-0.04607976,0.00000000,0.52976221,0.00000000
2025-12-31,volatility_20,299,-0.02750756,-0.00000000,0.59075707,0.00000000
2025-12-31,downside_volatility_60,299,0.06455801,-0.00000000,0.66525167,0.00000000
2025-12-31,drawdown_60,299,0.22101588,-0.00000000,0.57597679,0.00000000
2025-12-31,trend_60,299,0.19121914,0.00000000,0.55618403,0.00000000
2025-12-31,liquidity_amount_20,299,0.56585546,0.00000000,0.62729957,0.00000000
2025-12-31,turnover_20,299,-0.16732911,0.00000000,0.62735896,0.00000000
2025-12-31,turnover_stability_20,299,0.23432312,-0.00000000,0.62215539,0.00000000
2025-12-31,amihud_liquidity_score_20,299,0.57504815,0.00000000,0.65908058,0.00000000
2025-12-31,value_pe_score,299,0.15563033,-0.00000000,0.56528123,0.00000000
2025-12-31,value_pb_score,299,-0.03510128,-0.00000000,0.57906998,0.00000000
2025-12-31,value_ps_score,299,-0.00891876,-0.00000000,0.61128277,0.00000000
2025-12-31,value_pcf_score,299,0.06284769,-0.00000000,0.55127978,0.00000000
2026-01-31,momentum_20,300,-0.08490885,0.00000000,0.58988715,0.00000000
2026-01-31,momentum_60,300,0.09614221,-0.00000000,0.56374002,0.00000000
2026-01-31,momentum_120,300,0.18468228,0.00000000,0.55534565,0.00000000
2026-01-31,momentum_12_1,300,0.30192542,0.00000000,0.59620413,0.00000000
2026-01-31,reversal_5_score,300,-0.15765048,0.00000000,0.56605191,0.00000000
2026-01-31,volatility_20,300,0.01164949,-0.00000000,0.62147154,0.00000000
2026-01-31,downside_volatility_60,300,0.01849000,-0.00000000,0.57711824,0.00000000
2026-01-31,drawdown_60,300,0.03534243,0.00000000,0.51598043,0.00000000
2026-01-31,trend_60,300,0.01565651,0.00000000,0.60244499,0.00000000
2026-01-31,liquidity_amount_20,300,0.57204795,0.00000000,0.66027094,0.00000000
2026-01-31,turnover_20,300,-0.17883781,0.00000000,0.64261332,0.00000000
2026-01-31,turnover_stability_20,300,0.25215738,-0.00000000,0.62544645,0.00000000
2026-01-31,amihud_liquidity_score_20,300,0.55328762,0.00000000,0.67730265,0.00000000
2026-01-31,value_pe_score,300,0.12660313,-0.00000000,0.56932783,0.00000000
2026-01-31,value_pb_score,300,-0.06615759,-0.00000000,0.57230133,0.00000000
2026-01-31,value_ps_score,300,-0.03398255,0.00000000,0.60837134,0.00000000
2026-01-31,value_pcf_score,300,0.05095268,-0.00000000,0.55811321,0.00000000
2026-02-28,momentum_20,300,-0.06302297,-0.00000000,0.50777263,0.00000000
