date,method,rolling_12m_return_percent,rolling_12m_volatility_percent,rolling_12m_sharpe_ratio,rolling_12m_maximum_drawdown_percent
2025-05-28,Walk-Forward Portfolio After Costs,7.630834549586796,21.904376036671305,0.3543243371808816,-11.843104417676775
2025-05-29,Walk-Forward Portfolio After Costs,9.566135826798817,21.879161942194767,0.43596564089064577,-11.843104417676775
2025-05-30,Walk-Forward Portfolio After Costs,8.679565597876703,21.882275401951173,0.39878996759644136,-11.843104417676775
2025-06-03,Walk-Forward Portfolio After Costs,7.589584331055432,21.851009632085873,0.35290252564237223,-11.843104417676775
2025-06-04,Walk-Forward Portfolio After Costs,7.643258847671386,21.851233293157488,0.3551845332559673,-11.843104417676775
2025-06-05,Walk-Forward Portfolio After Costs,8.341346871868737,21.845417473022145,0.3848237072569917,-11.843104417676775
2025-06-06,Walk-Forward Portfolio After Costs,8.018081110472576,21.84102122582326,0.37117024503428414,-11.843104417676775
2025-06-09,Walk-Forward Portfolio After Costs,10.13838064934287,21.782509971482746,0.46085751262814484,-11.843104417676775
2025-06-10,Walk-Forward Portfolio After Costs,9.511372976739608,21.80145273371958,0.43444771458055215,-11.843104417676775
2025-06-11,Walk-Forward Portfolio After Costs,8.557800824835859,21.76404856557506,0.3946238177013465,-11.843104417676775
2025-06-12,Walk-Forward Portfolio After Costs,9.268447260675705,21.750569484547512,0.42474521433831597,-11.843104417676775
2025-06-13,Walk-Forward Portfolio After Costs,8.714819125370177,21.749958334361892,0.4013866202344884,-11.843104417676775
2025-06-16,Walk-Forward Portfolio After Costs,8.008393305154815,21.753795122106837,0.3713738368166716,-11.843104417676775
2025-06-17,Walk-Forward Portfolio After Costs,8.938518819546015,21.74234905829622,0.41090913810617974,-11.843104417676775
2025-06-18,Walk-Forward Portfolio After Costs,9.229471057592598,21.73836730665514,0.4232197017596988,-11.843104417676775
2025-06-19,Walk-Forward Portfolio After Costs,6.940109925241078,21.746195366287164,0.3257045414295427,-11.843104417676775
2025-06-20,Walk-Forward Portfolio After Costs,7.722533102680895,21.73106827693772,0.35933795535579904,-11.843104417676775
2025-06-23,Walk-Forward Portfolio After Costs,8.49877989720158,21.72386814538273,0.3924502353584578,-11.843104417676775
2025-06-24,Walk-Forward Portfolio After Costs,9.841656375727625,21.752918579818548,0.44878628318603625,-11.843104417676775
2025-06-25,Walk-Forward Portfolio After Costs,11.30605371974147,21.755570241666813,0.5096625206507298,-11.843104417676775
2025-06-26,Walk-Forward Portfolio After Costs,11.190436380590207,21.75684656220182,0.5048661298598264,-11.843104417676775
2025-06-27,Walk-Forward Portfolio After Costs,11.994772043669077,21.753086684053674,0.5380679833748292,-11.843104417676775
2025-06-30,Walk-Forward Portfolio After Costs,10.972351689738336,21.726611316734413,0.4962283090706275,-11.843104417676775
2025-07-01,Walk-Forward Portfolio After Costs,11.004187146444977,21.72646174105071,0.49755111995169654,-11.843104417676775
2025-07-02,Walk-Forward Portfolio After Costs,10.66551824252766,21.72011784369681,0.4835583598630458,-11.843104417676775
2025-07-03,Walk-Forward Portfolio After Costs,11.636540212352365,21.701725892168866,0.5240599272706744,-11.843104417676775
2025-07-04,Walk-Forward Portfolio After Costs,12.958018618677315,21.670411511999234,0.5788364612401209,-11.843104417676775
2025-07-07,Walk-Forward Portfolio After Costs,12.148446273231128,21.666485690201906,0.5456858521122396,-11.843104417676775
2025-07-08,Walk-Forward Portfolio After Costs,14.845449736021287,21.643624461006176,0.6558905294827242,-11.843104417676775
2025-07-09,Walk-Forward Portfolio After Costs,14.953019648465693,21.641475590257507,0.6602629459055182,-11.843104417676775
2025-07-10,Walk-Forward Portfolio After Costs,13.626660419644843,21.605937598829573,0.6072506672918472,-11.843104417676775
2025-07-11,Walk-Forward Portfolio After Costs,14.790960283031573,21.58955823984243,0.6547964573700433,-11.843104417676775
2025-07-14,Walk-Forward Portfolio After Costs,14.427070253042572,21.581797820225894,0.6402340040019457,-11.843104417676775
2025-07-15,Walk-Forward Portfolio After Costs,13.435945196689891,21.585218766979374,0.5998399009153225,-11.843104417676775
2025-07-16,Walk-Forward Portfolio After Costs,14.52914967959471,21.55491044428096,0.6449021258056231,-11.843104417676775
2025-07-17,Walk-Forward Portfolio After Costs,15.900719852631529,21.546461804751605,0.7003570099976469,-11.843104417676775
2025-07-18,Walk-Forward Portfolio After Costs,17.307151204081528,21.53012740976067,0.7567865390108651,-11.843104417676775
2025-07-21,Walk-Forward Portfolio After Costs,20.42185883952865,21.694197641201445,0.8735498155413133,-11.843104417676775
2025-07-22,Walk-Forward Portfolio After Costs,25.410350462951147,21.800193459623113,1.056684445167853,-11.843104417676775
2025-07-23,Walk-Forward Portfolio After Costs,23.453073571795535,21.772992316130217,0.9854210674639196,-11.843104417676775
2025-07-24,Walk-Forward Portfolio After Costs,24.882796007503828,21.764585719486266,1.0386727041509751,-11.843104417676775
2025-07-25,Walk-Forward Portfolio After Costs,20.719511219725927,21.703481761518567,0.8846402123412158,-11.843104417676775
2025-07-28,Walk-Forward Portfolio After Costs,21.11664820621577,21.697634770281617,0.8999698920620578,-11.843104417676775
2025-07-29,Walk-Forward Portfolio After Costs,21.250938737640702,21.6963094288758,0.9051235916114875,-11.843104417676775
2025-07-30,Walk-Forward Portfolio After Costs,19.89379793970285,21.68569433991365,0.8535134765021987,-11.843104417676775
2025-07-31,Walk-Forward Portfolio After Costs,17.53754505580316,21.78010485213984,0.7595622097951316,-11.843104417676775
2025-08-01,Walk-Forward Portfolio After Costs,16.88612850357678,21.777082525433478,0.734098691434121,-11.843104417676775
2025-08-04,Walk-Forward Portfolio After Costs,16.53083243493385,21.774057517089908,0.7201794134227235,-11.843104417676775
2025-08-05,Walk-Forward Portfolio After Costs,18.104938310466558,21.772717487118236,0.7818802491768658,-11.843104417676775
2025-08-06,Walk-Forward Portfolio After Costs,21.627850977623808,21.614541581084616,0.9220885045980516,-11.843104417676775
2025-08-07,Walk-Forward Portfolio After Costs,22.373203362404894,21.596914315549387,0.9509778432617721,-11.843104417676775
2025-08-08,Walk-Forward Portfolio After Costs,22.868821614193013,21.59742381799771,0.969691946554681,-11.843104417676775
2025-08-11,Walk-Forward Portfolio After Costs,21.616386986337677,21.562138589512976,0.9233715919521632,-11.843104417676775
2025-08-12,Walk-Forward Portfolio After Costs,22.207781257168158,21.54935692125384,0.946322148422721,-11.843104417676775
2025-08-13,Walk-Forward Portfolio After Costs,23.416015089004283,21.542391987457478,0.9922686030970258,-11.843104417676775
2025-08-14,Walk-Forward Portfolio After Costs,19.570223731775194,21.413112467453782,0.8490251504943188,-11.843104417676775
2025-08-15,Walk-Forward Portfolio After Costs,21.366631938941328,21.43860093658133,0.9178821689597135,-11.843104417676775
2025-08-18,Walk-Forward Portfolio After Costs,23.742839748560172,21.435470324037247,1.0085189312228782,-11.843104417676775
2025-08-19,Walk-Forward Portfolio After Costs,24.14001949571858,21.421598101147517,1.024006305201887,-11.843104417676775
2025-08-20,Walk-Forward Portfolio After Costs,25.101933148975462,21.436214106817207,1.0594954577996754,-11.843104417676775
2025-08-21,Walk-Forward Portfolio After Costs,25.52040138106242,21.433468496706723,1.0751996373162118,-11.843104417676775
2025-08-22,Walk-Forward Portfolio After Costs,26.431711391829026,21.446558476448434,1.108437404659915,-11.843104417676775
2025-08-25,Walk-Forward Portfolio After Costs,30.101494477544932,21.520312631901458,1.2384575198962853,-11.843104417676775
2025-08-26,Walk-Forward Portfolio After Costs,30.949228508395453,21.51498755322649,1.2689329085898253,-11.843104417676775
2025-08-27,Walk-Forward Portfolio After Costs,28.108191618904165,21.628142438989034,1.1619036181623543,-11.843104417676775
2025-08-28,Walk-Forward Portfolio After Costs,31.476386437499105,21.625292583918554,1.2821650594256682,-11.843104417676775
2025-08-29,Walk-Forward Portfolio After Costs,29.10061369183159,21.612237570829233,1.1983412901173227,-11.843104417676775
2025-09-01,Walk-Forward Portfolio After Costs,28.814973330645444,21.612809231073253,1.188055480888597,-11.843104417676775
2025-09-02,Walk-Forward Portfolio After Costs,27.951817894766595,21.62018961441757,1.1565926425594932,-11.843104417676775
2025-09-03,Walk-Forward Portfolio After Costs,28.363163213957243,21.604106341816216,1.1721646673405455,-11.843104417676775
2025-09-04,Walk-Forward Portfolio After Costs,27.271932178146695,21.645213780902843,1.130866925685489,-11.843104417676775
2025-09-05,Walk-Forward Portfolio After Costs,29.208155960079484,21.6556026044638,1.2002235792380236,-11.843104417676775
2025-09-08,Walk-Forward Portfolio After Costs,29.408997526847315,21.660623288569944,1.2071735633221656,-11.843104417676775
2025-09-09,Walk-Forward Portfolio After Costs,29.039230958890137,21.665311099886438,1.1937370404234802,-11.843104417676775
2025-09-10,Walk-Forward Portfolio After Costs,28.89917089323546,21.6686425644742,1.1885695135213967,-11.843104417676775
2025-09-11,Walk-Forward Portfolio After Costs,30.761165244603305,21.685661333539667,1.2540150362334264,-11.843104417676775
2025-09-12,Walk-Forward Portfolio After Costs,29.260226971353575,21.69240877270467,1.200411649154634,-11.843104417676775
2025-09-15,Walk-Forward Portfolio After Costs,27.337080222437017,21.670183319409826,1.1321758416789909,-11.843104417676775
2025-09-16,Walk-Forward Portfolio After Costs,28.15231381969334,21.648354226213044,1.162609036501979,-11.843104417676775
2025-09-17,Walk-Forward Portfolio After Costs,28.084517711741963,21.646407757991298,1.1602471343897895,-11.843104417676775
2025-09-18,Walk-Forward Portfolio After Costs,27.254772714807185,21.67217119374307,1.1291059195631452,-11.843104417676775
2025-09-19,Walk-Forward Portfolio After Costs,27.281116804282224,21.672254122364638,1.1300585510866266,-11.843104417676775
2025-09-22,Walk-Forward Portfolio After Costs,28.134784635991128,21.657707746394983,1.1615693633512512,-11.843104417676775
2025-09-23,Walk-Forward Portfolio After Costs,29.278591488106144,21.622617607553593,1.2042471005064328,-11.843104417676775
2025-09-24,Walk-Forward Portfolio After Costs,31.072928341105353,21.635841001524827,1.2674238174458217,-11.843104417676775
2025-09-25,Walk-Forward Portfolio After Costs,30.265560303004158,21.644788452223153,1.2384102429185664,-11.843104417676775
2025-09-26,Walk-Forward Portfolio After Costs,31.165336738691508,21.635585648608014,1.2706974627861711,-11.843104417676775
2025-09-29,Walk-Forward Portfolio After Costs,32.40095509947325,21.6311969082364,1.3143085566544799,-11.843104417676775
2025-09-30,Walk-Forward Portfolio After Costs,32.241331344868016,21.628243645154953,1.3088744789328786,-11.843104417676775
2025-10-09,Walk-Forward Portfolio After Costs,34.00356348433735,21.719602653095897,1.3652857647131176,-11.843104417676775
2025-10-10,Walk-Forward Portfolio After Costs,32.72546961915659,21.74001876136062,1.3200709398627617,-11.843104417676775
2025-10-13,Walk-Forward Portfolio After Costs,32.4696631361409,21.74109835488255,1.3111318824698894,-11.843104417676775
2025-10-14,Walk-Forward Portfolio After Costs,27.529454118745058,21.50179931741427,1.1464235423657958,-11.843104417676775
2025-10-15,Walk-Forward Portfolio After Costs,26.41844958230721,21.457111200047734,1.1075500532522804,-11.843104417676775
2025-10-16,Walk-Forward Portfolio After Costs,21.474519403525694,21.19416489012963,0.9303158194170512,-11.843104417676775
2025-10-17,Walk-Forward Portfolio After Costs,14.058491595444744,20.8656180941973,0.6396827907079362,-11.843104417676775
2025-10-20,Walk-Forward Portfolio After Costs,4.949959691263728,18.883109240654495,0.24627476494502626,-11.843104417676775
2025-10-21,Walk-Forward Portfolio After Costs,0.4296501680833842,18.1434214200238,0.006358895227736746,-10.837352389714894
2025-10-22,Walk-Forward Portfolio After Costs,7.598200847659942,16.808115092784938,0.40266141459571997,-10.837352389714894
2025-10-23,Walk-Forward Portfolio After Costs,6.83223336347103,16.777840350351212,0.3604930165431279,-10.837352389714894
2025-10-24,Walk-Forward Portfolio After Costs,9.814308136382577,16.5583635652182,0.5293603469128078,-10.837352389714894
2025-10-27,Walk-Forward Portfolio After Costs,8.346060759409601,16.439035261891696,0.45011482578157286,-10.837352389714894
2025-10-28,Walk-Forward Portfolio After Costs,11.056906507272801,16.15892131043319,0.6080405906553699,-10.837352389714894
2025-10-29,Walk-Forward Portfolio After Costs,13.080072187556047,16.18916428252991,0.7187734351234446,-10.837352389714894
2025-10-30,Walk-Forward Portfolio After Costs,14.38472219367586,16.146374786423035,0.7913343505702621,-10.837352389714894
2025-10-31,Walk-Forward Portfolio After Costs,11.758628110423764,15.987889087194679,0.6522653765258184,-10.837352389714894
2025-11-03,Walk-Forward Portfolio After Costs,12.18144387900213,16.00467193985394,0.6753530738229416,-10.837352389714894
2025-11-04,Walk-Forward Portfolio After Costs,10.328858536254447,16.019692154458287,0.5708751371522869,-10.837352389714894
2025-11-05,Walk-Forward Portfolio After Costs,9.884598251171294,16.011740724456562,0.545869670956024,-10.837352389714894
2025-11-06,Walk-Forward Portfolio After Costs,14.093702523060436,16.141762147366048,0.7757141569556019,-10.837352389714894
2025-11-07,Walk-Forward Portfolio After Costs,13.278719496094826,16.125776537555815,0.7318445848193555,-10.837352389714894
2025-11-10,Walk-Forward Portfolio After Costs,13.478449735013353,16.13334867997147,0.7425010905727386,-10.837352389714894
2025-11-11,Walk-Forward Portfolio After Costs,14.257185057997201,16.10245015302554,0.7861112434964211,-10.837352389714894
2025-11-12,Walk-Forward Portfolio After Costs,16.35536233890282,16.07446475654734,0.9004718264095765,-10.837352389714894
2025-11-13,Walk-Forward Portfolio After Costs,16.747006788201535,16.082495576168483,0.9210095833866341,-10.837352389714894
2025-11-14,Walk-Forward Portfolio After Costs,14.720877785948083,16.145598747410535,0.8095413035835899,-10.837352389714894
2025-11-17,Walk-Forward Portfolio After Costs,12.35120284663427,16.175832075945408,0.679228576590918,-10.837352389714894
2025-11-18,Walk-Forward Portfolio After Costs,8.67213395905637,16.09773754492618,0.4748476691461436,-10.837352389714894
2025-11-19,Walk-Forward Portfolio After Costs,8.815785051464719,16.097513077018828,0.48306146555832435,-10.837352389714894
2025-11-20,Walk-Forward Portfolio After Costs,5.85024006474022,15.934153966375387,0.31293931864515256,-10.837352389714894
2025-11-21,Walk-Forward Portfolio After Costs,4.102804761334888,16.037793494301464,0.20813873533457608,-10.837352389714894
2025-11-24,Walk-Forward Portfolio After Costs,3.959995823654583,16.030237397106728,0.19959695385010473,-10.837352389714894
2025-11-25,Walk-Forward Portfolio After Costs,4.172279824688285,16.0285184169851,0.21233054524119074,-10.837352389714894
2025-11-26,Walk-Forward Portfolio After Costs,2.4294586931657536,15.946964911351778,0.10679294304806047,-10.734317486957924
2025-11-27,Walk-Forward Portfolio After Costs,4.297828106757606,15.840292022120448,0.22056894113102737,-10.734317486957924
