snapshot_date,signal_price_date,baostock_code,symbol,stock_name,industry,close,momentum_20,momentum_60,momentum_120,momentum_12_1,reversal_5_score,volatility_20,downside_volatility_60,drawdown_60,trend_60,liquidity_amount_20,turnover_20,turnover_stability_20,amihud_liquidity_score_20,value_pe_score,value_pb_score,value_ps_score,value_pcf_score,log_float_market_cap
2019-07-31,2019-07-31,sh.600606,600606.SS,绿地控股,E48土木工程建筑业,5.4904444000,0.0306929502,0.0148582820,0.1283206986,,0.0373961219,0.3004651480,0.1301244072,-0.0492476060,0.0368497456,5.7185120888,0.3507871500,-0.1426937374,-0.0038741354,-1.7885319330,-0.1530566530,1.5343675464,-1.8567622576,24.9534668251
2019-07-31,2019-07-31,sh.600637,600637.SS,东方明珠,I63电信、广播电视和卫星传输服务,8.1803097600,-0.0434448713,-0.0251375961,0.0395216450,,-0.0020202020,0.1891972043,0.1365784099,-0.0532237806,-0.0119027247,4.3834342548,0.2296858500,-0.0821846866,-0.0084427532,-2.7668389741,-0.1698431915,-0.9322487231,,24.0530595790
2019-07-31,2019-07-31,sh.600660,600660.SS,福耀玻璃,C30非金属矿物制品业,18.4987972200,-0.0363558597,-0.0171341489,0.0101440014,,0.0052980132,0.1583774094,0.1160482353,-0.0465509945,0.0112582495,5.2535111502,0.4181374000,-0.1113157575,-0.0041648813,-2.6081234882,-1.0034052369,-1.0185230799,,24.3424657965
2019-07-31,2019-07-31,sh.600663,600663.SS,陆家嘴,K70房地产业,12.3306991200,-0.0410783055,0.1011919611,0.3857975468,,-0.0040322581,0.2048641354,0.1466022847,-0.0720496894,0.0177527793,3.7511766705,0.0951020500,-0.0307017576,-0.0239433473,-2.8294598969,-1.2962161954,-1.4444561880,,24.3085228617
2019-07-31,2019-07-31,sh.600674,600674.SS,川投能源,D44电力、热力生产和供应业,7.6763818700,0.0485613550,0.1162104746,0.0789205924,,-0.0308030803,0.1366239177,0.0689856803,0.0000000000,0.0689338121,4.1656072807,0.1567625000,-0.0512958796,-0.0101976900,-2.4498217258,-0.4777392570,-3.8886759926,,24.2004075135
2019-07-31,2019-07-31,sh.600688,600688.SS,上海石化,C25石油、煤炭及其他燃料加工业,4.3312201400,-0.0206867144,0.0088106737,-0.0225919932,,-0.0000000000,0.1346271482,0.0873547253,-0.0485081146,-0.0160367181,3.1851564180,0.0637339500,-0.0230920657,-0.0284441353,-2.5312282139,-0.5124103674,0.7279622528,,24.1856076757
2019-07-31,2019-07-31,sh.600690,600690.SS,海尔智家,C38电气机械和器材制造业,13.5144563400,-0.0618729097,0.0041766110,0.0823151125,,0.0029620853,0.1523625147,0.1500474905,-0.0639599555,0.0115297158,5.8527343196,0.3324269000,-0.0615894773,-0.0023750557,-2.6432352329,-0.9813407472,0.5605902626,-4.0970099901,25.1428851453
2019-07-31,2019-07-31,sh.600703,600703.SS,三安光电,C39计算机、通信和其他电子设备制造业,11.0153923500,-0.0591618735,-0.0163230241,0.1743589744,,-0.0671015843,0.4558554098,0.3092230789,-0.0773569702,0.0424253460,6.6966381703,1.7824633000,-0.6956477443,-0.0022897726,-2.9342274395,-0.7588712487,-1.7458706670,,24.5012705434
2019-07-31,2019-07-31,sh.600704,600704.SS,物产中大,F51批发业,4.1649892800,-0.0232142857,0.0305485131,0.2195190294,,-0.0018315018,0.1977666283,0.1639645051,-0.0546207855,0.0108010963,3.9661782158,0.2181292000,-0.0423957352,-0.0171056875,-2.2540611184,-0.2240791135,2.6045148500,,23.6128820911
2019-07-31,2019-07-31,sh.600705,600705.SS,中航资本,Unknown,4.5515597000,-0.0567765568,-0.0373831776,0.1731207289,,0.0096153846,0.2265975619,0.1404815039,-0.0901060071,-0.0390296999,4.8023365128,0.2540179000,-0.1157691404,-0.0081188370,-2.6832414601,-0.4696785764,-1.1461534192,-0.7444878988,24.4563608597
2019-07-31,2019-07-31,sh.600733,600733.SS,北汽蓝谷,C36汽车制造业,8.0500000000,-0.0965207632,-0.0975336323,0.0087719298,,0.0182926829,0.3967848549,0.2538719277,-0.1909547739,-0.0790351797,4.5036132077,2.6781464000,-1.3447247539,-0.0183413220,-4.2192732365,-0.4842947726,-0.4580645158,,21.9094073301
2019-07-31,2019-07-31,sh.600741,600741.SS,华域汽车,C36汽车制造业,16.8166152000,0.0230377831,0.0966742736,0.2064509315,,-0.0424187726,0.2941484075,0.2190258318,0.0000000000,0.1186723039,5.5524394545,0.3600247000,-0.1214269215,-0.0060734460,-2.3477470642,-0.4249892653,0.7390152183,-4.4832960231,24.6391494077
2019-07-31,2019-07-31,sh.600760,600760.SS,中航沈飞,C37铁路、船舶、航空航天和其他运输设备制造业,14.6315498000,0.0077000335,0.0727013542,0.0148347943,,0.0185849364,0.2446772266,0.1404426566,-0.0189048240,0.0292005744,5.3893194932,1.8170034500,-1.0828630851,-0.0060907503,-3.7781320739,-1.6529662575,-0.5847052556,-4.4707324170,22.4824534185
2019-07-31,2019-07-31,sh.600795,600795.SS,国电电力,D44电力、热力生产和供应业,2.1184354500,0.0039370079,0.0079666382,0.0660387902,,-0.0039370079,0.1106888326,0.0737737660,-0.0077821012,0.0178578038,4.5450289655,0.1878353000,-0.0626196100,-0.0057660051,-3.5436471289,0.0246308645,0.2987902066,-3.5634651430,24.4362312794
2019-07-31,2019-07-31,sh.600809,600809.SS,山西汾酒,C15酒、饮料和精制茶制造业,41.8424284400,-0.0240426145,0.2493549576,0.7192493026,,0.0074670571,0.2810173288,0.1715140439,-0.0542689732,0.0804593427,5.9725039898,0.6534135000,-0.2328372548,-0.0034888854,-3.5913267943,-2.1189336122,-1.7701699163,-3.3304334070,24.3321226891
2019-07-31,2019-07-31,sh.600816,600816.SS,安信信托,J69其他金融业,4.8000000000,-0.0569744597,-0.0751445087,0.1735941320,,-0.0126582278,0.4302913461,0.3298302242,-0.1724137931,-0.0457572645,5.4259579032,1.0028827000,-0.4704700483,-0.0077544018,,-0.7173113609,,,23.8262593679
2019-07-31,2019-07-31,sh.600837,600837.SS,海通证券,Unknown,12.4059058200,0.0078904807,0.1057362022,0.4208598055,,-0.0028402063,0.1771689547,0.1450728839,-0.0324808230,0.0597003984,6.6087234477,0.6598826000,-0.2024890186,-0.0012011750,-3.0298904823,-0.2621780933,-1.6524786278,-4.1660124061,25.3248301679
2019-07-31,2019-07-31,sh.600867,600867.SS,通化东宝,C27医药制造业,12.7892439300,-0.0044359949,0.1118840101,0.3146285367,,-0.0181464679,0.2564571865,0.1917368706,-0.0314426634,0.0781353182,5.4028784398,0.7398198000,-0.2473837348,-0.0057075969,-3.6405179893,-1.8552741852,-2.4755445451,-5.1180136326,23.9141911809
2019-07-31,2019-07-31,sh.600886,600886.SS,国投电力,D44电力、热力生产和供应业,7.0460996400,0.0546929126,0.1238308799,0.0741282857,,-0.0384090553,0.1953772924,0.1278067294,0.0000000000,0.0940550318,4.9095300530,0.2369970000,-0.0880000653,-0.0071573785,-2.5700523152,-0.5062017501,-0.3260762422,-4.4183430624,24.5373490110
2019-07-31,2019-07-31,sh.600887,600887.SS,伊利股份,C14食品制造业,24.4408632000,-0.0700447094,0.0212765957,0.3257681584,,0.0376310919,0.1801165034,0.1377728046,-0.0948651001,-0.0163469269,7.2535134713,0.7130397000,-0.2069755589,-0.0005073183,-3.3588530832,-1.9782806674,-0.8302346802,,25.7603144251
2019-07-31,2019-07-31,sh.600893,600893.SS,航发动力,C37铁路、船舶、航空航天和其他运输设备制造业,22.9783705000,0.0623869801,-0.1051825445,0.0469919032,,-0.0181975737,0.2611067384,0.1750916122,-0.1055211057,0.0090258312,5.4048088214,0.4918006000,-0.2577929737,-0.0046698588,-3.8496188236,-0.6912473771,-0.8037753477,,24.5047122118
2019-07-31,2019-07-31,sh.600900,600900.SS,长江电力,D44电力、热力生产和供应业,14.7732436800,0.0652326049,0.1550562569,0.2014297323,,-0.0297029703,0.1511890049,0.0743169783,-0.0042553191,0.0955857940,5.7166078771,0.0757549000,-0.0213178740,-0.0023041445,-2.8985009044,-1.0418676716,-2.0757178674,-6.2808129317,26.4510808703
2019-07-31,2019-07-31,sh.600919,600919.SS,江苏银行,J66货币金融服务,4.4860958400,-0.0048428512,-0.0155723083,0.1857879013,,-0.0014388489,0.1001951271,0.0891221691,-0.0221615164,0.0021884432,4.9966704676,0.3477905500,-0.1206486069,-0.0030826485,-1.7413282593,0.2644656709,-0.6994229467,-1.2466126655,24.0078241078
2019-07-31,2019-07-31,sh.600926,600926.SS,杭州银行,J66货币金融服务,6.6766553700,0.0254234642,0.0099946390,0.1362439688,,-0.0266666667,0.1474154941,0.0791510382,-0.0116686114,0.0427758550,5.0386860005,0.8885716000,-0.4892704902,-0.0047160839,-1.9763059102,0.1313007395,-0.8170121283,,23.3226674118
2019-07-31,2019-07-31,sh.600958,600958.SS,东方证券,J67资本市场服务,8.7682007600,-0.0083265098,-0.0073909688,0.3152069664,,0.0009587728,0.2268812750,0.1442835567,-0.0382398783,0.0068563741,5.3247954735,0.3475197000,-0.0970127029,-0.0048747200,-3.7314774626,-0.3076060159,-1.6421970251,-1.7810090567,24.6244749238
2019-07-31,2019-07-31,sh.600977,600977.SS,中国电影,R87广播、电视、电影和录音制作业,14.0629195200,-0.0715985120,-0.0733295278,0.0074410741,,-0.0397578729,0.2918209969,0.1936923794,-0.0869486897,-0.0120476404,4.8138068072,1.4593036000,-0.8186709128,-0.0101625513,-2.8945616348,-0.8440326783,-1.1022098098,-3.4365838947,22.7796408489
2019-07-31,2019-07-31,sh.600998,600998.SS,九州通,F51批发业,3.6375647800,-0.0243704305,-0.1933819166,-0.1650112116,,-0.0008333333,0.1753878869,0.1627116789,-0.2018894244,-0.0591772480,3.7670249694,0.2075808500,-0.0994186957,-0.0187082634,-2.7466926060,-0.3692539949,1.3794657294,,22.5327952348
2019-07-31,2019-07-31,sh.600999,600999.SS,招商证券,J67资本市场服务,11.6802612100,-0.0122663551,0.0470588235,0.1916842847,,0.0023598820,0.1791387443,0.1350091004,-0.0264824410,0.0380176788,5.0946400119,0.1681795000,-0.0495081853,-0.0044218611,-3.0324397350,-0.5128691344,-2.1387443491,-2.3866965275,24.9251977264
2019-07-31,2019-07-31,sh.601006,601006.SS,大秦铁路,G53铁路运输业,5.1588975000,-0.0365853659,0.0130870809,-0.0213151736,,-0.0025380711,0.1006159135,0.0710527006,-0.0513089197,-0.0046295368,5.2719821348,0.1647419000,-0.0584578429,-0.0024948221,-2.1005398978,-0.0618380030,-0.3885508654,-4.0516929784,25.0599485613
2019-07-31,2019-07-31,sh.601009,601009.SS,南京银行,J66货币金融服务,5.8519275800,0.0160109684,0.0244077533,0.2466571366,,-0.0244077533,0.1740196644,0.1315488634,-0.0106347012,0.0332586984,5.8098239521,0.4604997500,-0.1695265289,-0.0020791953,-1.8099997656,0.0211623513,-0.8721227290,,24.6033033220
2019-07-31,2019-07-31,sh.601012,601012.SS,隆基股份,C38电气机械和器材制造业,12.6110449000,0.1384955752,0.1141344668,0.4559899118,,-0.0292000000,0.3821623735,0.2130073615,-0.0122840691,0.1042331938,6.6243982827,0.8780020500,-0.3612940820,-0.0021024307,-3.5697029637,-1.7366453761,-1.3476907375,-4.7507466607,24.4543144202
2019-07-31,2019-07-31,sh.601018,601018.SS,宁波港,G55水上运输业,3.6050270400,-0.0159453303,-0.0192792769,0.3027917298,,-0.0117096019,0.2339375388,0.1934529233,-0.1086161849,-0.0139427999,4.1752862787,0.1164359500,-0.0451828701,-0.0161683439,-2.9753450594,-0.3741938872,-0.9400299145,-2.8997902092,24.5434005320
2019-07-31,2019-07-31,sh.601021,601021.SS,春秋航空,G56航空运输业,40.9550452800,-0.0782051282,0.0831660472,0.3383237175,,0.0105504587,0.3057453182,0.1593067536,-0.0848536275,-0.0150215482,5.0855787983,0.3955072500,-0.2029604043,-0.0093520035,-3.2126150672,-1.0384280074,-1.0730965124,-4.5738219133,24.3639180747
2019-07-31,2019-07-31,sh.601066,601066.SS,中信建投,J67资本市场服务,17.7441342000,-0.0888575458,-0.1052631579,0.7150442478,,0.0127356088,0.2624102399,0.3407236175,-0.2681268882,-0.0987723214,6.2585547965,2.9699797500,-1.4238368094,-0.0022886240,-3.6836473656,-1.2079335502,-2.5517961552,-2.8941243747,23.4792661710
2019-07-31,2019-07-31,sh.601088,601088.SS,中国神华,B06煤炭开采和洗选业,11.7037885500,-0.0291817221,0.0617361801,0.0222523589,,-0.0057591623,0.1609349763,0.0932737749,-0.0291817221,0.0306059085,5.2661894410,0.0605351500,-0.0223361579,-0.0034518200,-2.1429522301,-0.1145859304,-0.3921542436,-4.5841397484,25.9786844320
2019-07-31,2019-07-31,sh.601108,601108.SS,财通证券,J67资本市场服务,9.2638413600,0.0068549706,0.0735211225,0.5333883071,,0.0179211470,0.3569482014,0.1943663536,-0.0703995002,0.0132406344,6.7307538909,3.0404206000,-1.7524260648,-0.0021491954,-3.8339374346,-0.6979973992,-2.4387130491,-2.1439896331,23.8498859529
2019-07-31,2019-07-31,sh.601111,601111.SS,中国国航,G56航空运输业,8.9008913500,-0.0652195972,-0.0217649407,0.0875810455,,0.0110497238,0.1963020308,0.1747605392,-0.0822845539,0.0030371094,5.3829282164,0.2503771500,-0.0587974853,-0.0036850524,-2.8618596227,-0.3690728710,0.0577223375,-6.4351796795,25.1675059428
2019-07-31,2019-07-31,sh.601117,601117.SS,中国化学,E48土木工程建筑业,4.8764666300,-0.0444078947,0.0162065496,0.0850703634,,0.0135823430,0.1558806965,0.1091684975,-0.0566107987,-0.0258167206,4.3652633520,0.2661818000,-0.0767946129,-0.0095689818,-2.5880649674,0.0610650938,1.0782186596,-2.4557268640,23.9164613359
2019-07-31,2019-07-31,sh.601138,601138.SS,工业富联,C39计算机、通信和其他电子设备制造业,11.4719323500,0.0193885160,-0.0252640962,0.1935885246,,-0.0467075038,0.3133504083,0.2366096916,-0.0280059694,0.0661521593,6.2872873797,2.5714983000,-1.1285214807,-0.0025556447,-2.7627188625,-1.2857641054,0.4318819814,-2.1038968090,23.5713178888
2019-07-31,2019-07-31,sh.601155,601155.SS,新城控股,K70房地产业,23.8357854300,-0.3832279222,-0.2822126528,-0.0464394478,,0.0237300704,0.7907043724,0.4325199861,-0.3832279222,-0.2458200387,7.5687619972,3.0604903000,-2.8061848249,-0.0601393192,-1.7488312651,-0.6933071678,-0.1089736803,-0.9901829951,24.7632981224
2019-07-31,2019-07-31,sh.601162,601162.SS,天风证券,J67资本市场服务,8.2114326000,-0.1433823529,0.1647274083,0.3327809344,,0.0470347648,0.3129502495,0.2780226502,-0.1923743501,-0.0231482907,5.8498736639,6.6764180000,-2.6827661062,-0.0043955529,-4.9531679408,-1.3836531261,-2.5760170380,,22.2253063274
2019-07-31,2019-07-31,sh.601166,601166.SS,兴业银行,J66货币金融服务,13.1785230900,0.0436442990,0.0387628810,0.2350238604,,-0.0213561132,0.2125555367,0.1233156489,-0.0189743590,0.0648640831,7.1148123308,0.3475574500,-0.1276200073,-0.0007136085,-1.8478365116,0.1382097477,-0.8458000249,-0.2940052887,26.2041411979
2019-07-31,2019-07-31,sh.601169,601169.SS,北京银行,J66货币金融服务,3.6938317400,-0.0113406216,-0.0524688518,0.0105920950,,-0.0053571429,0.0850022415,0.0821161969,-0.0401831967,0.0020880771,5.1931331051,0.1712842500,-0.0493099736,-0.0023564219,-1.7565080414,0.4124776385,-0.7061265825,-0.7050204139,24.9338083590
2019-07-31,2019-07-31,sh.601186,601186.SS,中国铁建,E48土木工程建筑业,7.6532666400,-0.0125593074,-0.0184252917,-0.0155010374,,0.0290005334,0.2303368157,0.1351639870,-0.0386138614,0.0059988292,6.1223001363,0.3974435500,-0.1940277483,-0.0019840240,-1.9694136228,0.1534810707,1.7457445811,-2.6353864573,25.2008537858
2019-07-31,2019-07-31,sh.601198,601198.SS,东兴证券,J67资本市场服务,10.1892746200,-0.0573793595,-0.0565977504,0.1963649979,,0.0026548673,0.2626841158,0.1883269979,-0.0750055992,-0.0314748723,5.2895512045,0.6146659500,-0.2750022789,-0.0051558828,-3.1856248064,-0.4404241893,-2.1325802136,-1.9646404930,24.0750118329
2019-07-31,2019-07-31,sh.601211,601211.SS,国泰君安,J67资本市场服务,14.3637835100,-0.0022038567,0.0516840883,0.1117249847,,-0.0089136490,0.1740994814,0.1325253603,-0.0336179296,0.0491252462,6.1499312525,0.3457395000,-0.1213155752,-0.0019624121,-3.0396940857,-0.3276131102,-1.8504815765,-2.7871426112,25.4014301302
2019-07-31,2019-07-31,sh.601212,601212.SS,白银有色,C32有色金属冶炼和压延加工业,4.1400000000,-0.0526315789,0.0454545455,0.3892617450,,0.0095693780,0.3631998568,0.2726248143,-0.1533742331,-0.0263787089,4.6240836475,1.2242416500,-0.6987305569,-0.0174599116,-6.3293386631,-1.0601153668,0.7249123951,,22.8168700225
2019-07-31,2019-07-31,sh.601216,601216.SS,君正集团,C26化学原料和化学制品制造业,2.0741445000,-0.0271084337,-0.0471976401,0.2328244275,,0.0152439024,0.2646865851,0.1949810398,-0.0718390805,-0.0190818444,4.3326818690,0.2725615000,-0.1232034532,-0.0149874912,-2.5043801380,-0.4621213959,-1.1383418467,,23.5963396770
2019-07-31,2019-07-31,sh.601225,601225.SS,陕西煤业,B06煤炭开采和洗选业,5.9640475400,0.0543200375,0.1283286938,0.1870673546,,-0.0453038674,0.1666741344,0.1037673043,0.0000000000,0.0835137160,5.3048232918,0.2206839500,-0.0836411607,-0.0034894958,-2.1585165505,-0.5869507601,-0.4714244943,-3.1146182119,24.7552876215
2019-07-31,2019-07-31,sh.601228,601228.SS,广州港,G55水上运输业,3.6924630400,-0.0241545894,-0.0535894808,0.0328845768,,-0.0024813896,0.1114350352,0.1005685498,-0.0579710109,-0.0170416442,3.2361866364,0.4161137500,-0.1333090364,-0.0193453752,-3.5429922418,-0.6666728066,-1.0424965076,-4.4413835710,22.4013477125
2019-07-31,2019-07-31,sh.601229,601229.SS,上海银行,J66货币金融服务,6.2516277600,0.0230769231,0.0363197270,0.1124387866,,-0.0484234234,0.1392671713,0.0960875653,0.0000000000,0.0666045095,5.3765175482,0.3546589500,-0.1523846705,-0.0026096598,-1.9207404620,0.0998369100,-0.9870898644,,24.4189916817
2019-07-31,2019-07-31,sh.601238,601238.SS,广汽集团,C36汽车制造业,10.0789109200,-0.0331588133,-0.0211579716,0.1033355291,,0.0194690265,0.1995653860,0.1519352846,-0.0638916021,0.0065818315,4.6160546650,0.1453984000,-0.0680600430,-0.0100846158,-2.4486601958,-0.3584161272,-0.5219370625,,24.8535644773
2019-07-31,2019-07-31,sh.601288,601288.SS,农业银行,J66货币金融服务,2.4633180000,-0.0163934426,0.0294181512,0.0238234873,,-0.0027855153,0.0699706122,0.0602257561,-0.0190735695,0.0073478290,6.5718563604,0.0675380000,-0.0183982983,-0.0004367111,-1.8143559026,0.2712327737,-0.7159712192,-2.4160164516,27.3057612471
2019-07-31,2019-07-31,sh.601298,601298.SS,青岛港,G55水上运输业,6.2462762000,-0.0025244039,0.0901164593,0.2807646293,,-0.0224438903,0.3658182930,0.1801483524,-0.0454016298,0.0510823215,5.2064553260,4.7503192500,-1.6409741849,-0.0094955372,-2.6829454986,-0.5757354510,-1.4972933258,-4.4074608746,21.7688550376
2019-07-31,2019-07-31,sh.601318,601318.SS,中国平安,J68保险业,64.8888558000,-0.0283476726,0.1008493602,0.4588725318,,0.0085537423,0.1823504214,0.1364166564,-0.0408318815,0.0536322182,8.4050980893,0.4656292000,-0.1001187289,-0.0001953030,-2.5382697548,-0.9887862619,-0.4335833911,-5.3510440012,27.2799744429
2019-07-31,2019-07-31,sh.601319,601319.SS,中国人保,J68保险业,7.5002135400,-0.0288461538,0.1477272727,0.6060070671,,-0.0022050717,0.2335637480,0.1613487177,-0.0790273556,0.0198014248,5.6776807458,3.1562404000,-1.2618665982,-0.0025443766,-3.3511899269,-0.8751545213,0.2467743216,-3.8635785125,22.7482794302
2019-07-31,2019-07-31,sh.601328,601328.SS,交通银行,J66货币金融服务,3.8415894300,-0.0130072062,-0.0017180730,0.0015549825,,-0.0034542314,0.0794568921,0.0753167432,-0.0286986656,0.0044490075,5.8614906273,0.1520619500,-0.0479470064,-0.0010898085,-1.7549151436,0.4232895234,-0.6481822409,,25.7356741503
2019-07-31,2019-07-31,sh.601336,601336.SS,新华保险,J68保险业,42.6392356500,0.0010812759,0.0658096700,0.3722826087,,-0.0090826521,0.2909758140,0.1883281004,-0.0400898566,0.0512636928,6.7331232313,0.7386952500,-0.2985972802,-0.0016109993,-2.9939496356,-0.8618442609,-0.0950819719,,25.1882593958
2019-07-31,2019-07-31,sh.601360,601360.SS,三六零,I64互联网和相关服务,18.9771461600,-0.0795809931,-0.0382434935,0.0004753320,,0.0079051383,0.2097547766,0.1778945717,-0.1085224234,-0.0432488003,4.4796557419,1.0661763000,-0.3300526822,-0.0109773689,-3.6018420404,-1.6763985604,-2.3402679897,,22.7591876609
2019-07-31,2019-07-31,sh.601377,601377.SS,兴业证券,J67资本市场服务,5.3769714900,-0.0356612184,0.0317965024,0.3271983640,,0.0151745068,0.2336379655,0.1584363955,-0.0580551524,0.0129282314,5.3963871748,0.4976645000,-0.1583710858,-0.0038198913,-4.0356706771,-0.2505485795,-1.6095239087,-1.4419211025,24.3169673249
2019-07-31,2019-07-31,sh.601390,601390.SS,中国中铁,E48土木工程建筑业,5.0806605600,-0.0179668199,-0.0369081127,-0.0297101165,,0.0093457944,0.1215275198,0.0863634987,-0.0354770698,-0.0054684662,5.1361777336,0.1402889000,-0.0524358765,-0.0031156197,-2.0970373239,0.1196893515,1.6443658527,-3.5895182399,25.2728899645
2019-07-31,2019-07-31,sh.601398,601398.SS,工商银行,J66货币金融服务,3.9219826800,-0.0052910053,0.0403242329,0.0609432717,,0.0087873462,0.0902393182,0.0623187561,-0.0087873462,0.0202498998,6.6027969884,0.0485629500,-0.0097675422,-0.0005607504,-1.8992471708,0.1466270534,-0.9063418050,-0.8756570530,27.6850772665
2019-07-31,2019-07-31,sh.601555,601555.SS,东吴证券,J67资本市场服务,7.3181950400,-0.0276501413,-0.0508013284,0.4116977410,,0.0370370370,0.2773801648,0.2098257786,-0.0873089696,-0.0248021659,5.7073475688,1.0168711000,-0.3065759170,-0.0040933506,-3.4801371120,-0.3476339975,-1.8139463435,-1.6490723861,23.8046532394
2019-07-31,2019-07-31,sh.601577,601577.SS,长沙银行,J66货币金融服务,6.6792311200,-0.0484213916,-0.0831094788,0.1026586245,,0.0011049724,0.1456357974,0.1413755781,-0.0580527540,-0.0149055917,4.1339018405,1.9649457500,-0.6836830456,-0.0102938284,-1.8703842490,0.0306746946,-0.6816159507,-0.1857689411,21.5553006266
