snapshot_date,signal_price_date,baostock_code,symbol,stock_name,industry,close,average_amount_20,trading_age,days_since_last_trade,days_after_resumption,is_st,out_date,eligible,exclusion_reason
2026-04-30,2026-04-30,sh.688981,688981.SS,中芯国际,C39计算机、通信和其他电子设备制造业,118.73,5528104657.9615,1398.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.000001,000001.SZ,平安银行,J66货币金融服务,11.12395158,1030108884.4995,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.000002,000002.SZ,万科A,K70房地产业,3.91,396794085.8775,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.000063,000063.SZ,中兴通讯,C39计算机、通信和其他电子设备制造业,36.2578384,3666610221.366,1775.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.000100,000100.SZ,TCL科技,C39计算机、通信和其他电子设备制造业,4.18770856,1466702814.0565,1775.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.000157,000157.SZ,中联重科,C35专用设备制造业,7.7371467,733948661.3310001,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.000166,000166.SZ,申万宏源,J67资本市场服务,4.6661034,349256178.57000005,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.000301,000301.SZ,东方盛虹,C26化学原料和化学制品制造业,13.27,345665142.82500005,1765.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.000333,000333.SZ,美的集团,C38电气机械和器材制造业,77.2592662,2017965458.3665001,1765.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.000338,000338.SZ,潍柴动力,C36汽车制造业,30.8313096,3225088642.63,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.000408,000408.SZ,藏格矿业,C26化学原料和化学制品制造业,88.09863814,1147028544.4050002,1769.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.000425,000425.SZ,徐工机械,C35专用设备制造业,9.7130905,1136087136.9565,1753.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.000538,000538.SZ,云南白药,C27医药制造业,53.05,426918809.92399997,1766.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.000568,000568.SZ,泸州老窖,C15酒、饮料和精制茶制造业,94.6998052,756581426.4219999,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.000596,000596.SZ,古井贡酒,C15酒、饮料和精制茶制造业,103.20683763,302889370.8595,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.000617,000617.SZ,中油资本,J66货币金融服务,9.37577968,2986047821.9474998,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.000625,000625.SZ,长安汽车,C36汽车制造业,9.37005801,636434595.4139999,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.000630,000630.SZ,铜陵有色,C32有色金属冶炼和压延加工业,6.1026204,1519169997.3049998,1766.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.000651,000651.SZ,格力电器,C38电气机械和器材制造业,38.123595,1491042664.4885,1770.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.000661,000661.SZ,长春高新,C27医药制造业,84.75801675,356775829.1835,1767.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.000708,000708.SZ,中信特钢,C31黑色金属冶炼和压延加工业,14.780605,199376297.198,1774.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.000725,000725.SZ,京东方A,C39计算机、通信和其他电子设备制造业,4.04351664,2210881668.9175,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.000768,000768.SZ,中航西飞,C37铁路、船舶、航空航天和其他运输设备制造业,23.333244,582187132.14,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.000776,000776.SZ,广发证券,J67资本市场服务,20.72929045,1323542555.984,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.000786,000786.SZ,北新建材,C30非金属矿物制品业,25.10203424,369965940.5845,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.000792,000792.SZ,盐湖股份,C26化学原料和化学制品制造业,39.29,3735044678.007,1462.0,0.0,1142.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.000807,000807.SZ,云铝股份,C32有色金属冶炼和压延加工业,31.3474224,1870848013.8565,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.000858,000858.SZ,五粮液,C15酒、饮料和精制茶制造业,93.8016084,1431775349.056,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.000876,000876.SZ,新希望,C13农副食品加工业,8.73,303593131.315,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.000895,000895.SZ,双汇发展,C13农副食品加工业,27.73,310577104.103,1761.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.000938,000938.SZ,紫光股份,C39计算机、通信和其他电子设备制造业,31.91427967,5029192464.3295,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.000963,000963.SZ,华东医药,F52零售业,32.65668685,441114076.5059999,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.000975,000975.SZ,山金国际,B09有色金属矿采选业,26.05,923412823.9065001,1761.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.000977,000977.SZ,浪潮信息,C39计算机、通信和其他电子设备制造业,69.7113585,5604371531.040501,1770.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.000983,000983.SZ,山西焦煤,B06煤炭开采和洗选业,6.92050554,389859024.8915,1766.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.000999,000999.SZ,华润三九,C27医药制造业,25.2785733,380748318.12950003,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.001391,001391.SZ,国货航,G56航空运输业,5.088304,79093698.9445,322.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.001965,001965.SZ,招商公路,G54道路运输业,9.0749574,146972269.46699998,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.001979,001979.SZ,招商蛇口,K70房地产业,8.6375862,450523253.11149997,1760.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.002001,002001.SZ,新和成,C27医药制造业,33.8919636,1611653415.1890001,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.002027,002027.SZ,分众传媒,L72商务服务业,5.98387199,797645119.161,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.002028,002028.SZ,思源电气,C38电气机械和器材制造业,194.17749,2613161235.4505,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.002049,002049.SZ,紫光国微,C39计算机、通信和其他电子设备制造业,77.03917376,1376972250.4465,1755.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.002050,002050.SZ,三花智控,C34通用设备制造业,46.60676208,3774821319.282,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.002074,002074.SZ,国轩高科,C38电气机械和器材制造业,36.6000206,2415022433.6545,1769.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.002142,002142.SZ,宁波银行,J66货币金融服务,32.2800612,747543887.8375,1770.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.002179,002179.SZ,中航光电,C39计算机、通信和其他电子设备制造业,36.0695476,1284805687.176,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.002230,002230.SZ,科大讯飞,I65软件和信息技术服务业,47.67936615,1689227545.56,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.002236,002236.SZ,大华股份,C39计算机、通信和其他电子设备制造业,18.11223081,771782208.9290001,1774.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.002241,002241.SZ,歌尔股份,C39计算机、通信和其他电子设备制造业,24.327471,1882354109.3565001,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.002252,002252.SZ,上海莱士,C27医药制造业,5.52389336,151169051.766,1761.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.002304,002304.SZ,洋河股份,C15酒、饮料和精制茶制造业,47.42350515,219174382.65099996,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.002311,002311.SZ,海大集团,C13农副食品加工业,48.68641764,468054005.52549994,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.002352,002352.SZ,顺丰控股,G60邮政业,36.6638895,762475192.5295,1773.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.002371,002371.SZ,北方华创,C35专用设备制造业,536.50509803,5288048648.0015,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.002384,002384.SZ,东山精密,C39计算机、通信和其他电子设备制造业,186.73,13928293173.9965,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.002415,002415.SZ,海康威视,C39计算机、通信和其他电子设备制造业,34.92001621,2035194161.8805,1774.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.002422,002422.SZ,科伦药业,C27医药制造业,34.08702253,699923730.233,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.002459,002459.SZ,晶澳科技,C38电气机械和器材制造业,10.87,542214130.561,1775.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.002460,002460.SZ,赣锋锂业,C32有色金属冶炼和压延加工业,88.42690728,6726817449.1175,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.002463,002463.SZ,沪电股份,C39计算机、通信和其他电子设备制造业,102.09458805,7332972340.932999,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.002466,002466.SZ,天齐锂业,C32有色金属冶炼和压延加工业,80.03,5530203281.405,1770.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.002475,002475.SZ,立讯精密,C39计算机、通信和其他电子设备制造业,66.838396,13783624973.9195,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.002493,002493.SZ,荣盛石化,C26化学原料和化学制品制造业,13.82611005,728529077.4125,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.002594,002594.SZ,比亚迪,C36汽车制造业,102.59464884,5290301226.883,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.002600,002600.SZ,领益智造,C39计算机、通信和其他电子设备制造业,14.04352168,1511097476.3555,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.002601,002601.SZ,龙佰集团,C26化学原料和化学制品制造业,16.91,419313756.087,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.002625,002625.SZ,光启技术,C37铁路、船舶、航空航天和其他运输设备制造业,39.13948788,926773059.6379999,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.002648,002648.SZ,卫星化学,C26化学原料和化学制品制造业,28.9718288,1577743257.7240002,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.002709,002709.SZ,天赐材料,C39计算机、通信和其他电子设备制造业,60.33427896,6151645889.854,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.002714,002714.SZ,牧原股份,A03畜牧业,44.215005,1957479536.6245003,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.002736,002736.SZ,国信证券,J67资本市场服务,10.35215392,446498492.8835,1766.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.002916,002916.SZ,深南电路,C39计算机、通信和其他电子设备制造业,310.616875,3520519825.8205004,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.002920,002920.SZ,德赛西威,C39计算机、通信和其他电子设备制造业,103.07,851909910.9295,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.002938,002938.SZ,鹏鼎控股,C39计算机、通信和其他电子设备制造业,71.3734505,2629317068.593,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.003816,003816.SZ,中国广核,D44电力、热力生产和供应业,4.47484778,686849202.0485001,1618.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.300014,300014.SZ,亿纬锂能,C38电气机械和器材制造业,72.34624278,5099561082.7745,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.300015,300015.SZ,爱尔眼科,Q84卫生,10.66035278,951833404.4094999,1770.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.300033,300033.SZ,同花顺,J69其他金融业,235.0,3296339111.1899996,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.300059,300059.SZ,东方财富,J67资本市场服务,20.36,5152423099.499,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.300122,300122.SZ,智飞生物,C27医药制造业,15.15,277360387.78499997,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.300124,300124.SZ,汇川技术,C38电气机械和器材制造业,68.1478574,2239724721.5909996,1765.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.300251,300251.SZ,光线传媒,R87广播、电视、电影和录音制作业,14.6077391,1471943779.1475,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.300274,300274.SZ,阳光电源,C38电气机械和器材制造业,136.7518061,10174471477.854,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.300308,300308.SZ,中际旭创,C39计算机、通信和其他电子设备制造业,857.5,22761596698.538002,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.300316,300316.SZ,晶盛机电,C35专用设备制造业,42.50752582,1288763453.189,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.300347,300347.SZ,泰格医药,M73研究和试验发展,55.0479792,710199973.7245,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.300394,300394.SZ,天孚通信,C39计算机、通信和其他电子设备制造业,219.2699475,14291462820.437,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.300408,300408.SZ,三环集团,C39计算机、通信和其他电子设备制造业,85.2531602,2143492327.9665,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.300413,300413.SZ,芒果超媒,I64互联网和相关服务,19.10032488,297783010.7855,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.300418,300418.SZ,昆仑万维,I64互联网和相关服务,48.86,2750730141.2785,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.300433,300433.SZ,蓝思科技,C39计算机、通信和其他电子设备制造业,25.46945135,2452119447.8515,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.300442,300442.SZ,润泽科技,I65软件和信息技术服务业,88.7959371,4688070450.071,1760.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.300476,300476.SZ,胜宏科技,C39计算机、通信和其他电子设备制造业,328.49,13635018483.6325,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.300498,300498.SZ,温氏股份,A03畜牧业,16.17377064,804772385.679,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.300502,300502.SZ,新易盛,C39计算机、通信和其他电子设备制造业,375.07702861,20978437041.1815,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.300628,300628.SZ,亿联网络,C39计算机、通信和其他电子设备制造业,35.27534062,309435258.2555,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.300661,300661.SZ,圣邦股份,C39计算机、通信和其他电子设备制造业,91.73561738,2585301994.2444997,1766.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.300750,300750.SZ,宁德时代,C38电气机械和器材制造业,434.426912,16413447685.8405,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.300759,300759.SZ,康龙化成,M73研究和试验发展,29.11966086,1173122367.8835,1758.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.300760,300760.SZ,迈瑞医疗,C35专用设备制造业,166.694108,1447935330.872,1776.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.300782,300782.SZ,卓胜微,C39计算机、通信和其他电子设备制造业,99.62,2929398146.314,1667.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.300803,300803.SZ,指南针,J69其他金融业,98.39,1746466693.425,1564.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.300832,300832.SZ,新产业,C27医药制造业,47.03665725,255831864.76700002,1449.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.300866,300866.SZ,安克创新,C39计算机、通信和其他电子设备制造业,123.72510976,838605009.9915001,1377.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.300896,300896.SZ,爱美客,C35专用设备制造业,113.8102212,282936649.3205,1352.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.300979,300979.SZ,华利集团,C19皮革、毛皮、羽毛及其制品和制鞋业,37.00733841,80896647.78649999,1215.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.300999,300999.SZ,金龙鱼,C13农副食品加工业,28.28887654,258178950.94750005,1345.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.301236,301236.SZ,软通动力,I65软件和信息技术服务业,39.39133104,800564300.5150001,1001.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.301269,301269.SZ,华大九天,I65软件和信息技术服务业,88.7036458,537990050.063,899.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-04-30,2026-04-30,sz.302132,302132.SZ,中航成飞,C39计算机、通信和其他电子设备制造业,66.66350887,378158750.3465,1766.0,0.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600000,600000.SS,浦发银行,J66货币金融服务,8.94729119,935827282.1209999,1794.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600009,600009.SS,上海机场,G56航空运输业,24.78783715,310072008.8295,1783.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600010,600010.SS,包钢股份,C31黑色金属冶炼和压延加工业,2.36,2087970514.4824996,1794.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600011,600011.SS,华能国际,D44电力、热力生产和供应业,8.40377506,1464507391.5835001,1794.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600015,600015.SS,华夏银行,J66货币金融服务,6.40715086,562532296.0469999,1794.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600016,600016.SS,民生银行,J66货币金融服务,3.49538325,600210853.8165,1794.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600018,600018.SS,上港集团,G55水上运输业,4.99319829,267508675.03849998,1794.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600019,600019.SS,宝钢股份,C31黑色金属冶炼和压延加工业,5.83857162,621755612.9605,1794.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600023,600023.SS,浙能电力,D44电力、热力生产和供应业,6.13575333,685627189.6595,1794.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600025,600025.SS,华能水电,D44电力、热力生产和供应业,9.6802398,391523689.1385,1794.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600026,600026.SS,中远海能,G55水上运输业,18.9845262,1572375206.7289999,1792.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600027,600027.SS,华电国际,D44电力、热力生产和供应业,5.39259952,859636382.1159999,1783.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600028,600028.SS,中国石化,B07石油和天然气开采业,4.74265495,1582160908.674,1794.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600029,600029.SS,南方航空,G56航空运输业,5.49,739472350.8025,1794.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600030,600030.SS,中信证券,J67资本市场服务,25.6314807,4188627720.819499,1781.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600031,600031.SS,三一重工,C35专用设备制造业,17.76958794,2175369619.775,1794.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600036,600036.SS,招商银行,J66货币金融服务,36.99775569,3686230819.9035006,1794.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600039,600039.SS,四川路桥,E48土木工程建筑业,8.33672556,366188874.855,1782.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600048,600048.SS,保利发展,K70房地产业,5.73332588,915745466.0555,1794.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600050,600050.SS,中国联通,I63电信、广播电视和卫星传输服务,4.29733455,1425944812.751,1794.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600061,600061.SS,国投资本,J67资本市场服务,6.29251756,297360400.0535,1794.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600066,600066.SS,宇通客车,C36汽车制造业,32.3,534083892.8105,1793.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600085,600085.SS,同仁堂,C27医药制造业,25.0950366,205588737.5895,1794.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600089,600089.SS,特变电工,C38电气机械和器材制造业,24.9353754,4744605191.0325,1794.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600104,600104.SS,上汽集团,C36汽车制造业,12.02258288,520797922.39649993,1794.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600111,600111.SS,北方稀土,C32有色金属冶炼和压延加工业,48.4858088,8235760429.766001,1794.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600115,600115.SS,中国东航,G56航空运输业,4.39,1032165770.6679999,1794.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600150,600150.SS,中国船舶,C37铁路、船舶、航空航天和其他运输设备制造业,36.96388584,4941968565.810499,1768.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600160,600160.SS,巨化股份,C26化学原料和化学制品制造业,32.70934784,1880942674.2654998,1784.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600161,600161.SS,天坛生物,C27医药制造业,13.4954477,143800107.3895,1794.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600176,600176.SS,中国巨石,C30非金属矿物制品业,42.1,5837164933.509001,1784.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600183,600183.SS,生益科技,C39计算机、通信和其他电子设备制造业,139.83857466,7331597730.0995,1794.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600188,600188.SS,兖矿能源,B06煤炭开采和洗选业,21.4850554,1220766603.935,1794.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600196,600196.SS,复星医药,C27医药制造业,22.85003025,506038535.30200005,1794.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600219,600219.SS,南山铝业,C32有色金属冶炼和压延加工业,5.2,1321172657.0479999,1794.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600233,600233.SS,圆通速递,G60邮政业,18.47458125,415140759.041,1794.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600276,600276.SS,恒瑞医药,C27医药制造业,50.19,4921823212.031,1794.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600309,600309.SS,万华化学,C26化学原料和化学制品制造业,73.45,2502143729.514,1794.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600346,600346.SS,恒力石化,C26化学原料和化学制品制造业,16.90930449,873329995.3805001,1794.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600362,600362.SS,江西铜业,C32有色金属冶炼和压延加工业,42.880212,2563982806.512,1794.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600372,600372.SS,中航机载,C37铁路、船舶、航空航天和其他运输设备制造业,11.0884775,555150131.2959999,1776.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600377,600377.SS,宁沪高速,G54道路运输业,12.38552407,102669377.338,1794.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600406,600406.SS,国电南瑞,I65软件和信息技术服务业,24.3998835,3262874208.1605,1794.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600415,600415.SS,小商品城,L72商务服务业,12.24568107,1587531326.2885,1794.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600426,600426.SS,华鲁恒升,C26化学原料和化学制品制造业,22.40900262,968996690.1640002,1794.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600436,600436.SS,片仔癀,C27医药制造业,126.94702487,531214918.51549995,1794.0,2.0,999.0,0.0,,1,ELIGIBLE
2026-05-31,2026-05-29,sh.600438,600438.SS,通威股份,C38电气机械和器材制造业,14.77,979301922.4705,1784.0,2.0,999.0,0.0,,1,ELIGIBLE
